FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
30-Aug-2018,45,CE,0.0,0.0,0.0,39.75,0.0,39.75,38.05,0,0,0,0,5500,07-Aug-2018,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
30-Aug-2018,50,CE,0.0,0.0,0.0,35.15,0.0,35.15,33.1,0,0,0,0,5500,07-Aug-2018,0.06575342465753424,1.8324893733854624,0.9062599821293358,0.004298974196043247,-0.14230508668086916,0.03555573870396605
30-Aug-2018,55,CE,0.0,0.0,0.0,30.75,0.0,30.75,28.15,0,0,0,0,5500,07-Aug-2018,0.06575342465753424,1.7066656312987027,0.8777889447309949,0.005588504717132221,-0.15995748966812645,0.04304745368040251
30-Aug-2018,60,CE,0.0,0.0,0.0,18.95,18.95,18.95,23.2,0,0,16500,0,5500,07-Aug-2018,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
30-Aug-2018,65,CE,0.0,0.0,0.0,17.0,17.0,17.0,18.5,0,0,5500,0,5500,07-Aug-2018,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
30-Aug-2018,70,CE,17.2,17.2,17.2,17.2,17.2,16.6,17.2,5500,479600,38500,0,5500,07-Aug-2018,0.06575342465753424,1.1842059454827594,0.7641883737761601,0.01223804061278541,-0.16895234971396036,0.06540975614817762
30-Aug-2018,75,CE,15.85,15.85,9.5,9.6,9.5,16.45,9.6,143000,12211650,198000,5500,5500,07-Aug-2018,0.06575342465753424,0.5435026491000733,0.7916746175752911,0.02484250431375409,-0.07820574686570518,0.0609397182414442
30-Aug-2018,80,CE,12.0,13.8,5.8,6.05,6.0,12.35,6.05,9388500,822600625,1864500,-2871000,5500,07-Aug-2018,0.06575342465753424,0.5155888045959589,0.6408438594481206,0.034127199950952376,-0.09303732139740227,0.07941591395956829
30-Aug-2018,85,CE,9.0,9.75,3.5,3.65,3.6,8.95,3.65,14344000,1290188625,5736500,3597000,5500,07-Aug-2018,0.06575342465753424,0.5255527417634875,0.4627735358792171,0.03557507168086585,-0.09809591272689944,0.08438504623837513
30-Aug-2018,90,CE,5.95,6.9,2.05,2.15,2.15,6.15,2.15,56342000,5302964425,14184500,6946500,5500,07-Aug-2018,0.06575342465753424,0.545012284775276,0.3105813270520388,0.03049416298100903,-0.0890473826832572,0.07501125151227857
30-Aug-2018,95,CE,4.05,4.65,1.15,1.25,1.2,4.1,1.25,35530000,3472591100,6941000,3971000,5500,07-Aug-2018,0.06575342465753424,0.5656832889475857,0.1994250519581251,0.023255287218048523,-0.07248353833795891,0.05937429415546688
30-Aug-2018,100,CE,2.65,3.1,0.75,0.8,0.8,2.7,0.8,49709000,5052772450,10043000,5274500,5500,07-Aug-2018,0.06575342465753424,0.6028457599829479,0.13258664063452547,0.016743792491189746,-0.0588916538296678,0.04555787373047208
30-Aug-2018,105,CE,1.75,2.0,0.45,0.5,0.5,1.75,0.5,12628000,1338953275,3162500,1441000,5500,07-Aug-2018,0.06575342465753424,0.6297143533066365,0.0865805860995506,0.011793107738385999,-0.04506910609833119,0.03351778118014656
30-Aug-2018,110,CE,1.25,1.3,0.3,0.35,0.35,1.15,0.35,17853000,1975625300,2486000,1100000,5500,07-Aug-2018,0.06575342465753424,0.6676632179098636,0.060936149231822764,0.008500557390091408,-0.036403075630840345,0.025615819703300482
30-Aug-2018,115,CE,0.7,0.85,0.2,0.25,0.2,0.8,0.25,3190000,368145800,583000,357500,5500,07-Aug-2018,0.06575342465753424,0.7021095330898082,0.043692822594813156,0.006205458888877805,-0.029317734468643584,0.01966446681375658
30-Aug-2018,120,CE,0.6,0.6,0.15,0.15,0.15,0.55,0.15,6963000,837686300,2073500,1149500,5500,07-Aug-2018,0.06575342465753424,0.7114798961431931,0.027572487251269314,0.004196565504747376,-0.020325611006291093,0.013475970208984368
30-Aug-2018,125,CE,0.35,0.35,0.1,0.1,0.1,0.35,0.1,390500,48891425,231000,82500,5500,07-Aug-2018,0.06575342465753424,0.7309402953421508,0.0187834664362922,0.0029560932679291644,-0.015089980642053469,0.009752218867749558
30-Aug-2018,130,CE,0.3,0.3,0.1,0.1,0.1,0.25,0.1,627000,81623300,577500,236500,5500,07-Aug-2018,0.06575342465753424,0.7890885232438942,0.017611770104307145,0.0025920021380144358,-0.015399127933466447,0.009231334437673228
30-Aug-2018,135,CE,0.15,0.2,0.05,0.1,0.1,0.15,0.1,495000,66877800,577500,390500,5500,07-Aug-2018,0.06575342465753424,0.8443021512030232,0.01663971490239453,0.002307762717862903,-0.01567871323821357,0.008794121298027521
