FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Dec-2023,60.0,CE,0.0,0.0,0.0,18.0,18.0,18.0,30.05,0,0.0,224000,0.0,8000,14-Dec-2023,0.0410958904109589,0.0,1.0,0.0,0.0,0.0
28-Dec-2023,65.0,CE,0.0,0.0,0.0,24.2,24.2,24.2,25.05,0,0.0,96000,0.0,8000,14-Dec-2023,0.0410958904109589,0.0,1.0,0.0,0.0,0.0
28-Dec-2023,70.0,CE,20.8,21.05,20.2,20.3,20.3,18.5,20.3,56000,5072000.0,424000,-24000.0,8000,14-Dec-2023,0.0410958904109589,0.7414622665877469,0.9604673991717771,0.006316509034609543,-0.04930293229869741,0.015555499247255746
28-Dec-2023,75.0,CE,15.5,16.1,15.25,15.85,15.85,14.6,15.85,88000,7970400.0,1808000,-40000.0,8000,14-Dec-2023,0.0410958904109589,0.7740970031789733,0.8941534999742282,0.01296424680934336,-0.09661555025538784,0.033331929502200874
28-Dec-2023,80.0,CE,11.0,11.3,10.0,10.6,10.6,9.75,10.6,1416000,128434400.0,5064000,-768000.0,8000,14-Dec-2023,0.0410958904109589,0.49910166127321687,0.8902921220229032,0.020633041429293154,-0.06831769041503988,0.034203460194474435
28-Dec-2023,85.0,CE,6.05,6.85,5.75,6.2,6.25,5.7,6.2,6704000,611947200.0,8544000,-736000.0,8000,14-Dec-2023,0.0410958904109589,0.4210656051751223,0.7667441588256878,0.03988083150227042,-0.08859353271983776,0.0557739945799739
28-Dec-2023,90.0,CE,3.3,3.6,2.9,3.1,3.05,2.85,3.1,34504000,3216870800.0,27680000,-2712000.0,8000,14-Dec-2023,0.0410958904109589,0.4183655450878017,0.5232733943811788,0.05223425572931992,-0.10844278745412735,0.07258202817087382
28-Dec-2023,95.0,CE,1.5,1.7,1.3,1.35,1.35,1.35,1.35,22096000,2131736000.0,13000000,640000.0,8000,14-Dec-2023,0.0410958904109589,0.43063511468787513,0.2876800236039072,0.04345120087546625,-0.09324019051386583,0.062148263979582924
28-Dec-2023,100.0,CE,0.7,0.8,0.6,0.65,0.6,0.6,0.65,13256000,1334854800.0,4304000,1704000.0,8000,14-Dec-2023,0.0410958904109589,0.47494397356350126,0.1510135886409732,0.027058191886068193,-0.06969890896715372,0.04268339266431934
