FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Sep-2022,20.0,CE,0.0,0.0,0.0,9.45,0.0,9.45,18.45,0,0,0,0,16000,08-Sep-2022,0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
29-Sep-2022,25.0,CE,0.0,0.0,0.0,5.4,0.0,5.4,13.45,0,0,0,0,16000,08-Sep-2022,0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
29-Sep-2022,30.0,CE,8.35,8.65,8.35,8.45,8.45,8.0,8.45,336000,12920800,992000,-32000,16000,08-Sep-2022,2840800,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
29-Sep-2022,35.0,CE,3.55,3.95,3.45,3.8,3.8,3.25,3.8,4336000,167746400,7536000,-2176000,16000,08-Sep-2022,15986400,0.06027397260273973,0.4025671613478056,0.8439589928221325,0.06314672715401425,-0.025313224437727547,0.02253459434285965
29-Sep-2022,40.0,CE,0.8,1.05,0.8,0.95,0.9,0.75,0.95,64416000,2635007200,28736000,3744000,16000,08-Sep-2022,58367200,0.06027397260273973,0.41558086428171864,0.3720549964858376,0.09666913659859047,-0.035825501322902305,0.035612620733116086
