FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,0.0,20.7,20.7,8000,0.0,208000,20.7,28.05,15-Apr-2024,0,0.0,0.0,0.0,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,-8000.0,24.0,24.0,8000,21.25,696000,25.25,23.1,15-Apr-2024,32000,4282000.0,25.7,21.25,0.030136986301369864,0.883773610154133,0.9063639033456174,0.008204456836786578,-0.17077708985757145,0.03856681743000247
25-Apr-2024,CE,115.0,-40000.0,18.3,18.3,8000,15.0,624000,20.3,18.3,15-Apr-2024,104000,13896800.0,20.7,15.0,0.030136986301369864,0.5175428876624122,0.9526403306117424,0.008274013571786462,-0.07137667743572658,0.022776422576802565
25-Apr-2024,CE,120.0,-304000.0,14.6,14.6,8000,13.5,2056000,15.55,13.45,15-Apr-2024,968000,129306400.0,15.5,10.55,0.030136986301369864,0.6758485942452263,0.8266802212229469,0.016436802741388215,-0.19716997139089432,0.059086694687096084
25-Apr-2024,CE,125.0,-240000.0,9.4,9.4,8000,10.7,2216000,11.05,9.4,15-Apr-2024,1360000,181983200.0,11.4,6.55,0.030136986301369864,0.4686063305165022,0.7914905909317105,0.026555548847310807,-0.1567243015974959,0.06618908406364535
25-Apr-2024,CE,130.0,-40000.0,5.6,5.8,8000,4.85,7688000,7.0,5.6,15-Apr-2024,14704000,1988214000.0,7.45,3.5,0.030136986301369864,0.4249270719666142,0.6388465443889113,0.038217300352268425,-0.17986653979722902,0.08637684648309296
25-Apr-2024,CE,135.0,128000.0,2.95,3.05,8000,3.0,14760000,4.1,2.95,15-Apr-2024,46016000,6352228000.0,4.25,1.85,0.030136986301369864,0.4131618076989895,0.4353553114883256,0.04131676489177424,-0.17953920691027503,0.09079656443468676
25-Apr-2024,CE,140.0,-448000.0,1.55,1.6,8000,1.75,25192000,2.35,1.55,15-Apr-2024,46936000,6646964400.0,2.35,1.0,0.030136986301369864,0.43565426444289035,0.26388486581923154,0.032529959245911184,-0.15477636146715965,0.07537866245458803
25-Apr-2024,CE,145.0,392000.0,0.75,0.75,8000,0.7,12448000,1.25,0.75,15-Apr-2024,31576000,4604450400.0,1.2,0.55,0.030136986301369864,0.4505243243430826,0.1453220952501324,0.02196879078213248,-0.11085629954249318,0.05264381268022423
25-Apr-2024,CE,150.0,-1392000.0,0.45,0.4,8000,0.45,10600000,0.75,0.45,15-Apr-2024,40264000,6059774400.0,0.65,0.35,0.030136986301369864,0.49442592265266694,0.08841629081721625,0.014054360721018753,-0.08492108083814467,0.036960281208637355
25-Apr-2024,CE,155.0,-176000.0,0.3,0.25,8000,0.3,5528000,0.45,0.3,15-Apr-2024,14584000,2265084000.0,0.4,0.2,0.030136986301369864,0.5423617568802008,0.05803246793918718,0.0092775924798601,-0.06719822465320767,0.026763770011001258
