FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
27-Oct-2022,25.0,CE,0.0,0.0,0.0,8.45,0.0,8.45,18.35,0,0.0,0,0.0,16000,25-Oct-2022,0,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
27-Oct-2022,30.0,CE,0.0,0.0,0.0,10.7,10.7,10.7,13.35,0,0.0,144000,0.0,16000,25-Oct-2022,0,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
27-Oct-2022,35.0,CE,6.85,9.0,6.85,8.5,8.3,6.0,8.5,544000,23559200.0,3440000,-256000.0,16000,25-Oct-2022,4519200,0.00821917808219178,1.612821569082131,0.9372233809603143,0.01949193283273357,-0.13549455360578097,0.004844460419871172
27-Oct-2022,40.0,CE,1.15,4.1,0.75,3.45,3.2,1.2,3.45,11616000,490878400.0,10976000,-4304000.0,16000,25-Oct-2022,26238400,0.00821917808219178,0.6980480918417892,0.9018346428029158,0.06318350748369377,-0.08492480545293,0.006796624212445304
27-Oct-2022,45.0,CE,0.05,0.45,0.05,0.2,0.2,0.1,0.2,51968000,2348975200.0,7408000,-2704000.0,16000,25-Oct-2022,10415200,0.00821917808219178,0.47784085572565527,0.19602657801482276,0.1474518781084996,-0.08783326722222348,0.010857698329088904
