FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
31-Oct-2019,45,CE,0.0,0.0,0.0,22.55,0.0,22.55,14.8,0,0,0,0,7000,24-Oct-2019,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
31-Oct-2019,50,CE,10.7,10.7,10.5,10.7,10.7,11.3,9.85,28000,1696800,77000,0,7000,24-Oct-2019,0.021917808219178082,1.2474443983327623,0.8563542001741462,0.020524993506392107,-0.16285118417152977,0.020034438141986754
31-Oct-2019,55,CE,6.4,6.4,5.4,5.4,5.4,6.3,5.0,21000,1282400,161000,-14000,7000,24-Oct-2019,0.021917808219178082,0.6491682434057672,0.822165641965571,0.04534837826647497,-0.10064832015230912,0.02303519901952811
31-Oct-2019,60,CE,2.8,2.85,1.3,1.5,1.5,2.6,1.5,2590000,160087900,2436000,70000,7000,24-Oct-2019,0.021917808219178082,0.44832735564521836,0.4960475594674067,0.10059051720624286,-0.10350374630584981,0.035287851894901814
31-Oct-2019,65,CE,0.9,0.95,0.35,0.4,0.35,0.75,0.4,3003000,196964250,6104000,147000,7000,24-Oct-2019,0.021917808219178082,0.5463839199367276,0.16245040404323935,0.05084343391988927,-0.07576053767657633,0.021737306352179683
31-Oct-2019,70,CE,0.4,0.4,0.15,0.15,0.15,0.3,0.15,1729000,121416050,4424000,-147000,7000,24-Oct-2019,0.021917808219178082,0.6654020339857074,0.06122220517515299,0.020560123454981094,-0.045095818243838126,0.010704904172089785
31-Oct-2019,75,CE,0.25,0.25,0.1,0.1,0.1,0.2,0.1,308000,23146900,2058000,-77000,7000,24-Oct-2019,0.021917808219178082,0.821466143701822,0.03612474565812344,0.010913057132195658,-0.03635298672288508,0.007014698988626889
31-Oct-2019,80,CE,0.1,0.1,0.05,0.1,0.1,0.1,0.0,49000,3923500,1603000,-7000,7000,24-Oct-2019,0.021917808219178082,1.0070385012314038,0.030448346814746476,0.007732752292784683,-0.038633844864995354,0.006093307775534442
31-Oct-2019,85,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,217000,0,7000,24-Oct-2019,0.021917808219178082,1.0631634227084812,0.015683682500249034,0.004183945991315327,-0.023273878103593673,0.0034806394497369636
31-Oct-2019,90,CE,0.05,0.1,0.05,0.1,0.1,0.05,0.1,105000,9457000,539000,-21000,7000,24-Oct-2019,0.021917808219178082,1.3301203024716792,0.024128309955638774,0.004821537762567464,-0.04193824982417336,0.005018216992923823
31-Oct-2019,95,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,112000,0,7000,24-Oct-2019,0.021917808219178082,1.340849478173132,0.012870972441185468,0.0027980910254962023,-0.024720449868865613,0.0029357211903651976
31-Oct-2019,100,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,273000,0,7000,24-Oct-2019,0.021917808219178082,1.4654951745974778,0.011936904346931912,0.0023983810157325513,-0.025299705943688466,0.002750271145484685
