FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
24-Nov-2022,25.0,CE,0.0,0.0,0.0,10.85,0.0,10.85,17.8,0,0.0,0,0.0,16000,31-Oct-2022,0,0.0684931506849315,0.0,1.0,0.0,0.0,0.0
24-Nov-2022,30.0,CE,0.0,0.0,0.0,9.8,9.8,9.8,12.8,0,0.0,464000,0.0,16000,31-Oct-2022,0,0.0684931506849315,0.0,1.0,0.0,0.0,0.0
24-Nov-2022,35.0,CE,8.8,8.8,7.45,8.1,8.15,8.6,8.1,112000,4832800.0,1520000,-16000.0,16000,31-Oct-2022,912800,0.0684931506849315,0.6126092403455059,0.9096772218124564,0.023811666883732648,-0.027313735310809804,0.01817433616364852
24-Nov-2022,40.0,CE,4.4,4.4,3.4,3.95,4.1,4.35,3.95,4608000,202159200.0,11824000,224000.0,16000,31-Oct-2022,17839200,0.0684931506849315,0.528019139965595,0.7132952063892356,0.057766993514811904,-0.044483892047567204,0.03800271685244404
24-Nov-2022,45.0,CE,2.0,2.0,1.1,1.4,1.45,1.7,1.4,91040000,4223520000.0,29280000,4848000.0,16000,31-Oct-2022,126720000,0.0684931506849315,0.5094515853000832,0.38026385327075396,0.06697188219036067,-0.045748407135595894,0.042508975458762366
