FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Dec-2022,25.0,CE,0.0,0.0,0.0,10.55,0.0,10.55,28.4,0,0,0,0,16000,01-Dec-2022,0,0.07945205479452055,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,30.0,CE,0.0,0.0,0.0,15.0,15.0,15.0,23.4,0,0,48000,0,16000,01-Dec-2022,0,0.07945205479452055,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,35.0,CE,0.0,0.0,0.0,9.75,9.75,9.75,18.45,0,0,144000,0,16000,01-Dec-2022,0,0.07945205479452055,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,40.0,CE,12.8,13.4,12.8,13.4,13.4,14.1,13.5,64000,3398400,1616000,-64000,16000,01-Dec-2022,838400,0.07945205479452055,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,45.0,CE,7.5,9.0,7.5,9.0,9.0,7.55,8.85,64000,3384000,5920000,-64000,16000,01-Dec-2022,504000,0.07945205479452055,0.561527594214032,0.8795604834795097,0.023795416078849916,-0.03536389655465119,0.030102929654395236
29-Dec-2022,50.0,CE,3.0,4.55,2.85,4.45,4.55,3.15,4.45,576000,30986400,8224000,-576000,16000,01-Dec-2022,2186400,0.07945205479452055,0.3969675844932978,0.7458084770714528,0.05380268940173117,-0.03872980657584795,0.04811753682467124
29-Dec-2022,55.0,CE,1.45,1.95,1.15,1.9,1.95,1.35,1.9,2368000,134019200,23056000,-2368000,16000,01-Dec-2022,3779200,0.07945205479452055,0.42455719701837963,0.43229601689594227,0.061700233856900516,-0.04667093037564997,0.05901567450240746
29-Dec-2022,60.0,CE,0.5,0.75,0.45,0.75,0.7,0.55,0.75,864000,52378400,16416000,-864000,16000,01-Dec-2022,538400,0.07945205479452055,0.4587005095298236,0.20566936403401115,0.04134756171171542,-0.035469865261511656,0.04272907430879009
