FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Jan-2024,60.0,CE,0.0,0.0,0.0,34.0,34.0,34.0,36.7,0,0.0,8000,0.0,8000,03-Jan-2024,0.06301369863013699,0.0,1.0,0.0,0.0,0.0
25-Jan-2024,65.0,CE,0.0,0.0,0.0,25.65,25.65,25.65,31.7,0,0.0,16000,0.0,8000,03-Jan-2024,0.06301369863013699,0.0,1.0,0.0,0.0,0.0
25-Jan-2024,70.0,CE,0.0,0.0,0.0,24.0,24.0,24.0,26.75,0,0.0,8000,0.0,8000,03-Jan-2024,0.06301369863013699,0.0,1.0,0.0,0.0,0.0
25-Jan-2024,75.0,CE,22.0,22.0,22.0,22.0,22.0,22.1,22.0,8000,776000.0,496000,0.0,8000,03-Jan-2024,0.06301369863013699,0.6148033907615822,0.9583198599864687,0.005985724702889199,-0.040409265962786045,0.02157210017395518
25-Jan-2024,80.0,CE,17.3,18.35,17.1,17.15,17.15,17.6,17.15,344000,33423600.0,864000,-208000.0,8000,03-Jan-2024,0.06301369863013699,0.5306411840762476,0.9330410686806629,0.010098812301392231,-0.04821112775720134,0.031413092220656
25-Jan-2024,85.0,CE,11.5,13.8,11.25,12.5,12.55,13.45,12.5,568000,55389200.0,1520000,-144000.0,8000,03-Jan-2024,0.06301369863013699,0.4706084388521419,0.8771410124083006,0.01784956419053117,-0.06222867153229763,0.04924098854428141
25-Jan-2024,90.0,CE,7.8,9.95,7.4,8.65,8.65,9.05,8.65,5168000,510933600.0,5984000,-264000.0,8000,03-Jan-2024,0.06301369863013699,0.47871175312502295,0.7477829196927017,0.027545869184878717,-0.0908766574618077,0.07729831134353814
25-Jan-2024,95.0,CE,5.15,6.6,4.6,5.5,5.5,5.95,5.5,13608000,1367914400.0,9920000,-32000.0,8000,03-Jan-2024,0.06301369863013699,0.47461931207823554,0.586459312740495,0.03389869171805429,-0.10570360723416854,0.09431217889031707
25-Jan-2024,100.0,CE,3.25,4.15,2.8,3.4,3.4,3.8,3.4,46104000,4771327600.0,26392000,-1896000.0,8000,03-Jan-2024,0.06301369863013699,0.49141303506784145,0.4204717556271934,0.03286230577542989,-0.10723595298345634,0.09466384493501213
25-Jan-2024,105.0,CE,1.95,2.5,1.6,2.0,2.0,2.25,2.0,15928000,1706110000.0,7456000,1360000.0,8000,03-Jan-2024,0.06301369863013699,0.5039509987321056,0.2815425927295599,0.02766241355803881,-0.09366085005869929,0.08171801628993584
25-Jan-2024,110.0,CE,1.3,1.5,0.9,1.15,1.1,1.35,1.15,18576000,2066031200.0,9872000,-40000.0,8000,03-Jan-2024,0.06301369863013699,0.5178089747689102,0.17950592656332715,0.020894146047635332,-0.07404830269711876,0.06342108023955026
