FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
26-Mar-2020,25,CE,0.0,0.0,0.0,20.15,0.0,20.15,9.3,0,0,0,0,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,30,CE,5.75,5.75,4.2,4.6,4.6,7.0,4.3,74700,2582545,58100,-58100,8300,25-Mar-2020,0.005479452054794521,1.6907002650878797,0.8719152429921699,0.048775756713959444,-0.22885977917152042,0.005316135083429651
26-Mar-2020,35,CE,1.0,2.0,0.5,0.55,0.6,1.7,0.55,954500,34144955,1120500,-16600,8300,25-Mar-2020,0.005479452054794521,0.831241369747871,0.38505776848885104,0.1811244168338253,-0.2037764001486603,0.009705759390976372
26-Mar-2020,40,CE,0.3,0.4,0.1,0.15,0.1,0.65,0.15,879800,35349285,1145400,-622500,8300,25-Mar-2020,0.005479452054794521,1.4835826937731265,0.08980229960709091,0.04304044198639533,-0.1531558680719523,0.00411636476746286
26-Mar-2020,45,CE,0.25,0.25,0.05,0.1,0.1,0.2,0.1,190900,8614570,1560400,-116200,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,50,CE,0.1,0.1,0.05,0.05,0.05,0.15,0.05,680600,34070670,2979700,-431600,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,55,CE,0.05,0.1,0.05,0.1,0.1,0.05,0.1,240700,13254270,1037500,-149400,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,60,CE,0.05,0.05,0.05,0.05,0.05,0.1,0.05,8300,498415,813400,-8300,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,65,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,8300,539915,290500,-8300,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,70,CE,0.05,0.05,0.05,0.05,0.05,0.1,0.05,8300,581415,166000,-8300,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,75,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,0,74700,0,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,80,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,0,8300,0,8300,25-Mar-2020,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
