FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Feb-2024,70.0,CE,0.0,0.0,0.0,11.75,0.0,11.75,54.15,0,0.0,0,0.0,8000,09-Feb-2024,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Feb-2024,75.0,CE,0.0,0.0,0.0,29.5,29.5,29.5,49.2,0,0.0,24000,0.0,8000,09-Feb-2024,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Feb-2024,80.0,CE,0.0,0.0,0.0,45.35,45.35,45.35,44.2,0,0.0,816000,0.0,8000,09-Feb-2024,0.057534246575342465,1.3232632812070466,0.9391638505317952,0.0030620908509403667,-0.12442685342515056,0.035787666081788294
29-Feb-2024,85.0,CE,0.0,0.0,0.0,24.6,24.6,24.6,39.2,0,0.0,1216000,0.0,8000,09-Feb-2024,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Feb-2024,90.0,CE,0.0,0.0,0.0,34.3,34.3,34.3,34.25,0,0.0,1336000,0.0,8000,09-Feb-2024,0.057534246575342465,0.6274400253225662,0.9868655442697045,0.0018112572218883227,-0.02945618186962627,0.010037403723930652
29-Feb-2024,95.0,CE,33.55,33.55,33.55,33.55,33.55,30.5,29.25,8000,1028400.0,936000,-8000.0,8000,09-Feb-2024,0.057534246575342465,1.3994734726983362,0.833813137372839,0.0059961627425751595,-0.25842496890208744,0.07411517277248304
29-Feb-2024,100.0,CE,23.5,23.5,18.6,18.6,18.6,24.55,24.3,176000,21312000.0,3744000,-176000.0,8000,09-Feb-2024,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Feb-2024,105.0,CE,17.0,17.0,13.95,13.95,13.95,21.25,19.4,48000,5783600.0,2528000,-48000.0,8000,09-Feb-2024,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Feb-2024,110.0,CE,15.0,15.0,9.6,15.0,15.0,15.1,15.0,120000,14659200.0,4288000,-120000.0,8000,09-Feb-2024,0.057534246575342465,0.4352680868572616,0.8897140010859035,0.014563225987371977,-0.07367693418535727,0.055986518048649
29-Feb-2024,115.0,CE,10.0,11.7,6.1,6.5,6.5,10.95,10.35,184000,22580000.0,4208000,-184000.0,8000,09-Feb-2024,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Feb-2024,120.0,CE,6.8,6.8,2.3,6.65,6.8,7.65,6.65,1080000,134711200.0,8728000,-1072000.0,8000,09-Feb-2024,0.057534246575342465,0.3555767297479939,0.6765641584239791,0.03399148804385211,-0.10306323845416632,0.10675114736032904
29-Feb-2024,125.0,CE,4.5,4.95,2.05,4.5,4.75,5.15,4.5,2752000,353751200.0,20952000,-2712000.0,8000,09-Feb-2024,0.057534246575342465,0.4062146084267099,0.49737950648193463,0.03304537140864152,-0.1240582597328088,0.11855918850264274
29-Feb-2024,130.0,CE,3.45,3.7,0.2,2.95,2.9,3.45,2.95,4992000,658305200.0,23208000,-4952000.0,8000,09-Feb-2024,0.057534246575342465,0.4376418629483436,0.3547780913978356,0.02861764415087099,-0.1220042568535052,0.11061697560594638
29-Feb-2024,135.0,CE,1.8,2.25,0.9,2.15,2.1,2.25,2.15,1312000,178924800.0,7960000,-1312000.0,8000,09-Feb-2024,0.057534246575342465,0.4885833559041042,0.25976420145711576,0.022328410680757266,-0.11702413581615556,0.09635306244679637
29-Feb-2024,140.0,CE,1.25,1.45,0.6,1.3,1.25,1.5,1.3,1376000,193960800.0,10632000,-1360000.0,8000,09-Feb-2024,0.057534246575342465,0.4950665276504887,0.17351856376854702,0.01742597256462246,-0.09313434796480559,0.07619555431648606
