FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
30-Jan-2020,45,CE,0.0,0.0,0.0,18.15,18.15,18.15,16.85,0,0,41500,0,8300,23-Jan-2020,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
30-Jan-2020,50,CE,0.0,0.0,0.0,16.65,0.0,16.65,11.85,0,0,0,0,8300,23-Jan-2020,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
30-Jan-2020,55,CE,0.0,0.0,0.0,6.8,6.8,6.8,6.9,0,0,24900,0,8300,23-Jan-2020,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
30-Jan-2020,60,CE,2.3,3.0,2.3,2.45,2.45,2.25,2.45,481400,30124435,547800,-107900,8300,23-Jan-2020,0.021917808219178082,0.3618219368442272,0.7267949798890729,0.10046912127353289,-0.07579464991238592,0.0304299732539503
30-Jan-2020,65,CE,0.5,0.65,0.45,0.5,0.5,0.5,0.5,5444800,356660960,6523800,-415000,8300,23-Jan-2020,0.021917808219178082,0.42689610070184925,0.22771862161642564,0.07730924488248542,-0.0759417715312914,0.027626616050119374
30-Jan-2020,70,CE,0.1,0.15,0.1,0.15,0.15,0.15,0.15,688900,48319695,4316000,-290500,8300,23-Jan-2020,0.021917808219178082,0.5485125705139532,0.06977313281719612,0.026687856715147243,-0.0426930269358564,0.012253900650634251
30-Jan-2020,75,CE,0.1,0.1,0.05,0.05,0.05,0.1,0.05,290500,21805345,1776200,-190900,8300,23-Jan-2020,0.021917808219178082,0.6389259855771392,0.02355275533036656,0.00950958300289771,-0.020541366357621757,0.005086114088019737
30-Jan-2020,80,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.0,41500,3322075,780200,-16600,8300,23-Jan-2020,0.021917808219178082,0.8135689320989441,0.019136536244834065,0.006265406318015461,-0.02188280503697127,0.004266951132930196
