FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,42.0,42.0,8000,0.0,16000,42.0,45.05,05-Mar-2024,0,0.0,0.0,0.0,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,0.0,31.45,31.45,8000,0.0,160000,31.45,40.1,05-Mar-2024,0,0.0,0.0,0.0,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,35.1,05-Mar-2024,0,0.0,0.0,0.0,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,-176000.0,30.35,30.4,8000,28.5,600000,26.2,30.35,05-Mar-2024,480000,62036400.0,30.5,28.45,0.06575342465753424,0.57996334063879,0.9678100413233856,0.003739329078624868,-0.04462876839101905,0.02398791818842854
28-Mar-2024,CE,105.0,-40000.0,25.1,25.1,8000,22.4,264000,20.6,25.2,05-Mar-2024,64000,8263200.0,25.1,22.4,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,-232000.0,20.75,20.9,8000,18.0,5248000,17.25,20.75,05-Mar-2024,344000,44624400.0,20.9,17.9,0.06575342465753424,0.4890312904134309,0.9204214065976044,0.009104195875807096,-0.06638615066972241,0.049246636110101646
28-Mar-2024,CE,115.0,-384000.0,16.0,16.2,8000,14.0,880000,13.4,16.0,05-Mar-2024,616000,80268000.0,16.2,13.6,0.06575342465753424,0.4259702502668393,0.8833721620768193,0.013838454225094771,-0.07406714334030437,0.06520263995563816
28-Mar-2024,CE,120.0,-80000.0,11.95,11.9,8000,9.7,8136000,9.35,11.95,05-Mar-2024,3560000,466174000.0,12.1,8.8,0.06575342465753424,0.42474853350593833,0.789408986989349,0.02043532525788728,-0.09982388525376103,0.09600896149107588
28-Mar-2024,CE,125.0,-2016000.0,8.3,8.35,8000,6.15,8552000,6.3,8.3,05-Mar-2024,20168000,2671304000.0,8.6,6.0,0.06575342465753424,0.40820518613631074,0.6709906376517795,0.026643097548818526,-0.11524697168203749,0.1202988739867853
28-Mar-2024,CE,130.0,280000.0,5.65,5.65,8000,3.8,24088000,4.05,5.65,05-Mar-2024,61784000,8343076800.0,5.8,3.8,0.06575342465753424,0.4183424131821007,0.5274560826414254,0.02860545499389812,-0.12568073700878854,0.13236680514102703
28-Mar-2024,CE,135.0,1456000.0,3.7,3.7,8000,2.4,10272000,2.5,3.7,05-Mar-2024,22040000,3046586800.0,3.8,2.3,0.06575342465753424,0.42755644397359827,0.3918487108025087,0.027018104879924846,-0.12156104893469796,0.12777522929594923
28-Mar-2024,CE,140.0,-2056000.0,2.35,2.35,8000,1.45,18592000,1.5,2.35,05-Mar-2024,29712000,4219551600.0,2.4,1.4,0.06575342465753424,0.43681096197676084,0.27725172962039596,0.023060327419653182,-0.10691824160977091,0.11141850513258734
28-Mar-2024,CE,145.0,528000.0,1.5,1.5,8000,0.9,6248000,0.9,1.5,05-Mar-2024,9688000,1416544400.0,1.5,0.85,0.06575342465753424,0.4507495456610292,0.1913772051437228,0.018182136466723127,-0.08896172489762443,0.09065224004593014
