FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,42.0,42.0,8000,0.0,16000,42.0,34.05,13-Mar-2024,0,0.0,0.0,0.0,0.043835616438356165,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,0.0,31.45,31.45,8000,0.0,160000,31.45,29.05,13-Mar-2024,0,0.0,0.0,0.0,0.043835616438356165,1.3419326861002547,0.8724388428581471,0.006255129012717896,-0.22964265805832867,0.05193103787365864
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,24.05,13-Mar-2024,0,0.0,0.0,0.0,0.043835616438356165,1.6708202440373283,0.7943233481153806,0.006850159926675482,-0.3803311801126543,0.07080932247654916
28-Mar-2024,CE,100.0,-32000.0,19.2,19.2,8000,23.75,512000,26.3,19.2,13-Mar-2024,80000,9632000.0,23.75,18.2,0.043835616438356165,0.45636219493544294,0.9698282323588827,0.006022722485370473,-0.04003396888209743,0.01700444696634924
28-Mar-2024,CE,105.0,8000.0,14.65,14.65,8000,18.45,240000,22.4,14.65,13-Mar-2024,40000,4845600.0,18.45,14.35,0.043835616438356165,0.48314209483525616,0.9027337596597823,0.014310555975404154,-0.07980377103491383,0.042775134544741744
28-Mar-2024,CE,110.0,16000.0,10.65,10.2,8000,15.0,5072000,16.0,10.65,13-Mar-2024,472000,57255200.0,15.0,9.75,0.043835616438356165,0.5031289341483595,0.7905224519213903,0.022995907239027044,-0.12623041725558148,0.07157969462172036
28-Mar-2024,CE,115.0,1056000.0,6.7,6.45,8000,12.4,1856000,12.35,6.7,13-Mar-2024,3216000,391818400.0,12.5,5.55,0.043835616438356165,0.44570598632439357,0.6639315935147443,0.032903170845761304,-0.13823460585387498,0.09072901984268789
28-Mar-2024,CE,120.0,4296000.0,3.85,3.6,8000,8.25,11064000,8.25,3.85,13-Mar-2024,25904000,3223690800.0,8.25,3.1,0.043835616438356165,0.4296541865466502,0.4850398788242318,0.03730401013079493,-0.14197784729052806,0.09915955469873496
28-Mar-2024,CE,125.0,2992000.0,2.2,2.1,8000,5.25,11672000,5.05,2.2,13-Mar-2024,40408000,5172023200.0,5.35,1.75,0.043835616438356165,0.44725711511464883,0.3197651200016257,0.032135867382452526,-0.1301667863547867,0.08892160320508807
28-Mar-2024,CE,130.0,2448000.0,1.35,1.3,8000,3.1,30088000,3.05,1.35,13-Mar-2024,38720000,5101123600.0,3.3,1.1,0.043835616438356165,0.4840349639227894,0.208288459773405,0.02382300790272295,-0.11175529920242287,0.07134003663584738
28-Mar-2024,CE,135.0,464000.0,0.85,0.85,8000,1.8,15008000,1.8,0.85,13-Mar-2024,22688000,3086347600.0,2.0,0.75,0.043835616438356165,0.519210440799102,0.1362338330879614,0.016917270502417182,-0.09069203346616292,0.05434176126792539
28-Mar-2024,CE,140.0,-824000.0,0.65,0.55,8000,1.15,20456000,1.05,0.65,13-Mar-2024,28480000,4006581200.0,1.15,0.5,0.043835616438356165,0.5763152108661579,0.10050208029953422,0.01228769759739586,-0.08076013767220268,0.04381174955815361
28-Mar-2024,CE,145.0,-1384000.0,0.4,0.35,8000,0.65,6456000,0.65,0.4,13-Mar-2024,13552000,1970739200.0,0.7,0.35,0.043835616438356165,0.595492910302395,0.06488358945100597,0.008548464620618097,-0.05980859129705919,0.03149377449128999
