FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
27-Jun-2019,60,CE,0.0,0.0,0.0,36.65,0.0,36.65,17.15,0,0,0,0,7000,25-Jun-2019,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
27-Jun-2019,65,CE,11.95,11.95,11.95,11.95,11.95,31.95,11.95,7000,538650,7000,7000,7000,25-Jun-2019,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
27-Jun-2019,70,CE,7.2,7.3,7.2,7.3,7.3,7.5,7.3,14000,1081500,42000,7000,7000,25-Jun-2019,0.00821917808219178,0.743115409929312,0.9298916187358898,0.025880002375242322,-0.12696123779136403,0.009396318418674013
27-Jun-2019,75,CE,2.05,2.75,2.05,2.5,2.45,2.4,2.5,777000,60212950,1547000,-266000,7000,25-Jun-2019,0.00821917808219178,0.40823366218940554,0.7817088036134892,0.10330101701387066,-0.1496835188182201,0.020603953286483786
27-Jun-2019,80,CE,0.3,0.4,0.25,0.3,0.3,0.35,0.3,5068000,407016750,6517000,-462000,7000,25-Jun-2019,0.00821917808219178,0.436273141816869,0.18371815584322992,0.08715469052745989,-0.13735992130028477,0.018577462311676788
27-Jun-2019,85,CE,0.1,0.15,0.05,0.1,0.1,0.15,0.1,1575000,134027600,6692000,-434000,7000,25-Jun-2019,0.00821917808219178,0.6511827668385151,0.05321218848170819,0.023808811164040888,-0.08286887169060543,0.00757491485473
27-Jun-2019,90,CE,0.05,0.1,0.05,0.05,0.05,0.05,0.05,1127000,101494400,4900000,-371000,7000,25-Jun-2019,0.00821917808219178,0.8391813823243277,0.023353354247178656,0.009409530968806652,-0.05424696683473278,0.0038579888003318417
27-Jun-2019,95,CE,0.05,0.1,0.05,0.05,0.05,0.05,0.05,826000,78511650,2436000,-140000,7000,25-Jun-2019,0.00821917808219178,1.0793704644219237,0.01878460575705504,0.0060846422641212825,-0.05795459908703552,0.0032088005697273763
27-Jun-2019,100,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,406000,40620300,3465000,0,7000,25-Jun-2019,0.00821917808219178,1.2994928055433403,0.016000846232207294,0.004406932360786753,-0.0607942144819785,0.002797998070391253
27-Jun-2019,105,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,322000,0,7000,25-Jun-2019,0.00821917808219178,1.5034385204469385,0.01410981111189238,0.003418839680868386,-0.06309745620190685,0.0025113171106652373
27-Jun-2019,110,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,413000,0,7000,25-Jun-2019,0.00821917808219178,1.693817707847429,0.012733349000323349,0.002777182313894944,-0.065035072687316,0.002298307879830167
27-Jun-2019,115,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,616000,0,7000,25-Jun-2019,0.00821917808219178,1.872537233314696,0.011682218837324863,0.0023313782795729527,-0.06670692999104492,0.0021329484251635116
