FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,42.0,42.0,8000,0.0,16000,42.0,41.2,02-Mar-2024,0,0.0,0.0,0.0,0.07397260273972603,0.9799126811853259,0.9474806295782902,0.0031988278237131546,-0.07927850832128024,0.03669529849525348
28-Mar-2024,CE,90.0,0.0,31.45,31.45,8000,0.0,160000,31.45,36.25,02-Mar-2024,0,0.0,0.0,0.0,0.07397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,31.25,02-Mar-2024,0,0.0,0.0,0.0,0.07397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,-8000.0,26.6,26.6,8000,26.25,776000,25.95,26.6,02-Mar-2024,88000,11137200.0,26.75,26.25,0.07397260273972603,0.5308617458752267,0.9547352742467882,0.005243244856015877,-0.04740408060057757,0.03258470191271525
28-Mar-2024,CE,105.0,-8000.0,20.6,20.6,8000,20.6,304000,18.3,21.45,02-Mar-2024,8000,1004800.0,20.6,20.6,0.07397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,1352000.0,17.7,17.7,8000,16.5,5328000,16.65,16.75,02-Mar-2024,1408000,179223600.0,17.8,16.25,0.07397260273972603,0.5173931367175938,0.8544379407349322,0.012908656722694865,-0.08967334234689994,0.0781868825210497
28-Mar-2024,CE,115.0,-32000.0,13.4,13.4,8000,13.2,1264000,12.3,13.4,02-Mar-2024,64000,8208400.0,13.4,13.2,0.07397260273972603,0.47352417038297256,0.7869322195126363,0.017940123106957934,-0.10127694443233086,0.09944884708078065
28-Mar-2024,CE,120.0,-152000.0,9.4,9.4,8000,8.8,8496000,8.9,9.4,02-Mar-2024,544000,70380800.0,9.8,8.55,0.07397260273972603,0.42734515443449994,0.6923103168315782,0.02404937879682276,-0.10798518257860264,0.12031362961690639
28-Mar-2024,CE,125.0,-160000.0,6.35,6.3,8000,6.05,10304000,6.05,6.35,02-Mar-2024,4016000,527260800.0,6.55,5.75,0.07397260273972603,0.4162006619408593,0.5604719091644204,0.027692571692492587,-0.11454016753467891,0.13492680519529207
28-Mar-2024,CE,130.0,360000.0,4.2,4.3,8000,4.0,23128000,3.95,4.2,02-Mar-2024,4536000,608606000.0,4.35,3.7,0.07397260273972603,0.42158696208446966,0.4245075260834206,0.02716043924692857,-0.11274065926373238,0.13404670486780468
28-Mar-2024,CE,135.0,-16000.0,2.65,2.7,8000,2.5,9032000,2.5,2.65,02-Mar-2024,2560000,352395200.0,3.3,2.25,0.07397260273972603,0.42505639724260025,0.3035082364507415,0.02403271063597295,-0.09997211887342508,0.11958631848666021
28-Mar-2024,CE,140.0,704000.0,1.65,1.6,8000,1.55,19680000,1.55,1.65,02-Mar-2024,3192000,451972400.0,1.9,0.5,0.07397260273972603,0.4328939699373414,0.20845365967345153,0.019373531462781046,-0.08274591783466734,0.09817988308183292
28-Mar-2024,CE,145.0,744000.0,1.05,1.05,8000,0.95,5416000,0.95,1.05,02-Mar-2024,1688000,246450400.0,1.1,0.85,0.07397260273972603,0.4464838585261497,0.14176501348145681,0.014694304930339191,-0.0662627150182708,0.0768045577075836
