FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Dec-2017,100,CE,0.0,0.0,0.0,32.75,0.0,32.75,73.25,0,0,0,0,3500,11-Dec-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,105,CE,0.0,0.0,0.0,28.25,0.0,28.25,68.3,0,0,0,0,3500,11-Dec-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,110,CE,0.0,0.0,0.0,23.95,0.0,23.95,63.3,0,0,0,0,3500,11-Dec-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,115,CE,0.0,0.0,0.0,20.0,0.0,20.0,58.35,0,0,0,0,3500,11-Dec-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,120,CE,0.0,0.0,0.0,59.0,59.0,59.0,53.4,0,0,7000,0,3500,11-Dec-2017,0.049315068493150684,1.8262654384266732,0.8667863451395112,0.003067243312876459,-0.43411819014524555,0.08262907707476749
28-Dec-2017,125,CE,0.0,0.0,0.0,13.2,0.0,13.2,48.55,0,0,0,0,3500,11-Dec-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,130,CE,0.0,0.0,0.0,49.0,49.0,49.0,43.75,0,0,14000,0,3500,11-Dec-2017,0.049315068493150684,1.5419037579354813,0.8446007453456772,0.004030616873658295,-0.4086061660734583,0.09167471298150208
28-Dec-2017,135,CE,0.0,0.0,0.0,8.15,0.0,8.15,39.05,0,0,0,0,3500,11-Dec-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,140,CE,0.0,0.0,0.0,34.45,34.45,34.45,34.55,0,0,168000,0,3500,11-Dec-2017,0.049315068493150684,0.7290951131757668,0.9199367623380191,0.005312233933545896,-0.13619903491437338,0.05713235846187558
28-Dec-2017,145,CE,29.5,29.5,29.5,29.5,29.5,29.6,29.5,3500,610750,10500,0,3500,11-Dec-2017,0.049315068493150684,0.6420004352764523,0.9079792953396773,0.006695271680649727,-0.13403719393273156,0.06340511584530116
28-Dec-2017,150,CE,0.0,0.0,0.0,25.1,25.1,25.1,26.15,0,0,14000,0,3500,11-Dec-2017,0.049315068493150684,0.6262742551290421,0.8674619655689575,0.00891306533003942,-0.1637793888583944,0.08234029568604734
28-Dec-2017,155,CE,0.0,0.0,0.0,21.2,21.2,21.2,22.4,0,0,7000,0,3500,11-Dec-2017,0.049315068493150684,0.6364560458476322,0.8069992564337896,0.011208434017863369,-0.20549547512647018,0.10522868160020012
28-Dec-2017,160,CE,15.0,15.0,15.0,15.0,15.0,15.0,15.0,3500,612500,42000,0,3500,11-Dec-2017,0.049315068493150684,0.41238616137888157,0.8232849444964507,0.016376058437778406,-0.1350535329682613,0.09961717826273508
