FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Dec-2017,100,CE,0.0,0.0,0.0,32.75,0.0,32.75,78.95,0,0,0,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,105,CE,0.0,0.0,0.0,28.25,0.0,28.25,73.95,0,0,0,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,110,CE,0.0,0.0,0.0,23.95,0.0,23.95,68.95,0,0,0,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,115,CE,0.0,0.0,0.0,20.0,0.0,20.0,63.95,0,0,0,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,120,CE,0.0,0.0,0.0,59.0,59.0,59.0,59.0,0,0,7000,0,3500,18-Dec-2017,0.030136986301369864,0.8877895933208598,0.9962569724098738,0.0004051944985329409,-0.03355320051234729,0.003463901323432746
28-Dec-2017,125,CE,0.0,0.0,0.0,13.2,0.0,13.2,54.0,0,0,0,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,130,CE,0.0,0.0,0.0,49.0,49.0,49.0,49.0,0,0,14000,0,3500,18-Dec-2017,0.030136986301369864,0.6675249959800025,0.9976109279091004,0.00035959832156614105,-0.028271860342245686,0.0023114106525068284
28-Dec-2017,135,CE,0.0,0.0,0.0,8.15,0.0,8.15,44.05,0,0,0,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,140,CE,39.0,40.0,36.5,38.4,38.4,34.45,38.4,14000,2498650,168000,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Dec-2017,145,CE,0.0,0.0,0.0,29.5,29.5,29.5,34.3,0,0,10500,0,3500,18-Dec-2017,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
