FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
30-Jun-2022,25.0,CE,0.0,0.0,0.0,5.35,5.35,5.35,5.25,0,0,144000,0,16000,13-Jun-2022,0.049315068493150684,0.649005779864342,0.9163157287866434,0.0354523577075831,-0.02218771204288744,0.01028031255816583
30-Jun-2022,30.0,CE,0.95,0.95,0.65,0.75,0.8,1.2,0.75,11616000,357408000,7488000,352000,16000,13-Jun-2022,0.049315068493150684,0.24505242705544555,0.5567497634831469,0.24108534892196848,-0.020599447675378933,0.026396263714949967
30-Jun-2022,35.0,CE,0.1,0.1,0.05,0.1,0.1,0.15,0.1,2032000,71309600,17632000,-400000,16000,13-Jun-2022,0.049315068493150684,0.45070937019552765,0.07674955317459002,0.04781896665435817,-0.01241932124891328,0.009629625685017504
30-Jun-2022,40.0,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,16000,640800,4960000,0,16000,13-Jun-2022,0.049315068493150684,0.6533048578524235,0.03094687114674802,0.015987647225581818,-0.008613793678265641,0.004666734311650365
30-Jun-2022,45.0,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,784000,0,16000,13-Jun-2022,0.049315068493150684,0.8694312065548693,0.024365026937383693,0.009841974880258378,-0.009345762767613416,0.0038232272097341695
