FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,0.0,20.7,20.7,8000,0.0,208000,20.7,24.7,18-Apr-2024,0,0.0,0.0,0.0,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,-8000.0,19.2,19.2,8000,22.05,600000,19.45,19.2,18-Apr-2024,80000,10545200.0,22.6,19.2,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,115.0,-16000.0,16.8,16.8,8000,16.5,560000,13.9,14.8,18-Apr-2024,16000,2106400.0,16.8,16.5,0.021917808219178082,0.9967167539873283,0.8132816155170919,0.014043618991502865,-0.3353137209339195,0.051489983661506936
25-Apr-2024,CE,120.0,-232000.0,10.15,10.75,8000,10.5,1848000,9.6,10.15,18-Apr-2024,648000,85254800.0,12.8,9.5,0.021917808219178082,0.43526472298227553,0.8926886998372479,0.022126914683328405,-0.11372052178244689,0.03542797166742909
25-Apr-2024,CE,125.0,-192000.0,5.7,6.35,8000,6.2,2352000,5.45,5.7,18-Apr-2024,2800000,369709200.0,8.2,5.25,0.021917808219178082,0.361714589942496,0.7639247648446652,0.04440749196573001,-0.14891111329092746,0.05908731148021815
25-Apr-2024,CE,130.0,-1456000.0,2.6,2.85,8000,3.0,10312000,2.7,2.6,18-Apr-2024,33352000,4448932400.0,4.35,2.3,0.021917808219178082,0.3574056117397399,0.4943258794420875,0.05819273781348542,-0.18100027770372404,0.07650716590652615
25-Apr-2024,CE,135.0,-1688000.0,1.1,1.15,8000,1.45,17696000,1.25,1.1,18-Apr-2024,57008000,7784369600.0,1.95,1.0,0.021917808219178082,0.3888830627288803,0.2533055404957338,0.04290224376962848,-0.15437961163882508,0.06137210110577322
25-Apr-2024,CE,140.0,-1656000.0,0.5,0.5,8000,0.7,25160000,0.65,0.5,18-Apr-2024,38984000,5485846400.0,0.9,0.45,0.021917808219178082,0.4344690308498936,0.12436297694710924,0.02461572676749036,-0.10939353728777147,0.039340823360919486
25-Apr-2024,CE,145.0,-1280000.0,0.3,0.25,8000,0.35,10072000,0.4,0.3,18-Apr-2024,19128000,2780860400.0,0.5,0.25,0.021917808219178082,0.5022501091568607,0.07209529767131066,0.014257828663999347,-0.08417458168317293,0.026341796387341385
25-Apr-2024,CE,150.0,-1512000.0,0.2,0.15,8000,0.25,9920000,0.25,0.2,18-Apr-2024,17216000,2586485200.0,0.3,0.15,0.021917808219178082,0.5678759755608765,0.0459280989490837,0.008846841375745408,-0.06653664927315496,0.01848049899521032
25-Apr-2024,CE,155.0,288000.0,0.15,0.1,8000,0.15,6464000,0.2,0.15,18-Apr-2024,4992000,774524800.0,0.2,0.1,0.021917808219178082,0.6354365604168126,0.0324792270981597,0.005961991470533713,-0.05601320559783868,0.01393591556264653
