FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,-24000.0,31.5,31.5,8000,29.9,40000,27.7,135.9,25-Apr-2024,40000,5428000.0,31.5,29.9,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,-120000.0,26.2,26.15,8000,24.2,320000,23.2,135.9,25-Apr-2024,176000,23836800.0,27.0,23.8,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,115.0,-112000.0,21.1,20.9,8000,19.65,392000,18.0,135.9,25-Apr-2024,384000,52340000.0,21.95,19.65,0.0027397260273972603,1.8034212230774096,0.9654647093754761,0.00595764494549,-0.5083129484745749,0.005436480598716446
25-Apr-2024,CE,120.0,-232000.0,15.95,15.9,8000,13.1,1008000,13.1,135.9,25-Apr-2024,416000,56406800.0,17.0,13.1,0.0027397260273972603,1.0595326776108995,0.9885263330327559,0.003985944907823215,-0.13266921287939115,0.0021369368898004875
25-Apr-2024,CE,125.0,-368000.0,11.0,10.85,8000,9.2,1248000,8.2,135.9,25-Apr-2024,784000,106204800.0,12.0,8.9,0.0027397260273972603,0.8755799560600596,0.9678978338385346,0.011554347350089764,-0.24392015235077333,0.0051190253396577075
25-Apr-2024,CE,130.0,-3432000.0,6.05,5.95,8000,3.2,2496000,3.2,135.9,25-Apr-2024,6440000,870850000.0,7.2,3.2,0.0027397260273972603,0.581407417358663,0.9304430592046498,0.0323069650228016,-0.2960865293337372,0.00950435782571085
25-Apr-2024,CE,135.0,-8712000.0,0.9,0.65,8000,0.3,2000000,0.4,135.9,25-Apr-2024,22696000,3084676000.0,2.25,0.2,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,140.0,-4904000.0,0.05,0.05,8000,0.05,8200000,0.1,135.9,25-Apr-2024,15136000,2120304000.0,0.15,0.05,0.0027397260273972603,0.340907270213147,0.049717951601502094,0.04233893041698306,-0.12559074496865985,0.007303351357187936
25-Apr-2024,CE,145.0,-312000.0,0.05,0.05,8000,0.05,4920000,0.05,135.9,25-Apr-2024,392000,56859600.0,0.05,0.05,0.0027397260273972603,0.6441864513202309,0.02868372045556313,0.014305751896815926,-0.1508256443574111,0.004663031231757689
25-Apr-2024,CE,150.0,0.0,0.05,0.05,8000,0.05,5864000,0.05,135.9,25-Apr-2024,360000,54018000.0,0.05,0.05,0.0027397260273972603,0.9159594037565033,0.021096796093808004,0.0077750394778841134,-0.16549619648785846,0.0036035029138697756
25-Apr-2024,CE,155.0,16000.0,0.05,0.05,8000,0.05,5136000,0.05,135.9,25-Apr-2024,48000,7442400.0,0.05,0.05,0.0027397260273972603,1.1675101690305776,0.017058025440264593,0.005091301070623868,-0.17594926728585614,0.00300770681928743
