FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,80.0,0.0,18.85,0.0,8000,0.0,0,18.85,45.25,01-Mar-2024,0,0.0,0.0,0.0,0.07671232876712329,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,85.0,0.0,42.0,42.0,8000,0.0,16000,42.0,40.25,01-Mar-2024,0,0.0,0.0,0.0,0.07671232876712329,1.1533020607426794,0.9158537701485809,0.0038724091608520225,-0.12187421958533041,0.053403112173269394
28-Mar-2024,CE,90.0,0.0,31.45,31.45,8000,0.0,160000,31.45,35.3,01-Mar-2024,0,0.0,0.0,0.0,0.07671232876712329,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,30.35,01-Mar-2024,0,0.0,0.0,0.0,0.07671232876712329,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,0.0,25.95,25.95,8000,22.6,784000,23.05,25.4,01-Mar-2024,120000,14948000.0,25.95,21.75,0.07671232876712329,0.5800580549523028,0.9319449948221732,0.006550095590665051,-0.061920049461781965,0.04543194817624329
28-Mar-2024,CE,105.0,0.0,18.3,18.65,8000,0.0,312000,18.3,20.55,01-Mar-2024,0,0.0,0.0,0.0,0.07671232876712329,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,312000.0,16.65,16.4,8000,15.85,3976000,13.95,16.65,01-Mar-2024,1008000,125812400.0,16.85,13.0,0.07671232876712329,0.47614806646772423,0.8556690045045509,0.013799755784682293,-0.08162926494328117,0.0785698069537158
28-Mar-2024,CE,115.0,208000.0,12.3,12.2,8000,11.5,1296000,10.5,12.3,01-Mar-2024,952000,120034400.0,12.6,9.5,0.07671232876712329,0.42866942023415405,0.7853254362154366,0.01969426866572948,-0.09137055713529124,0.10094960455228173
28-Mar-2024,CE,120.0,1832000.0,8.9,8.85,8000,8.35,8648000,7.4,8.9,01-Mar-2024,14088000,1801159200.0,9.05,6.6,0.07671232876712329,0.43035215063596194,0.6666279965315991,0.024434214916662828,-0.10884584765645841,0.1257374439028051
28-Mar-2024,CE,125.0,2800000.0,6.05,5.9,8000,5.65,10464000,5.05,6.05,01-Mar-2024,32608000,4250557600.0,6.15,4.35,0.07671232876712329,0.42397252692316073,0.5349364843749144,0.02710701202706899,-0.1140267626663648,0.13742369588008965
28-Mar-2024,CE,130.0,3752000.0,3.95,3.9,8000,3.9,22768000,3.45,3.95,01-Mar-2024,36440000,4867382000.0,4.1,2.8,0.07671232876712329,0.42397529503169834,0.40272050483899197,0.026398192283553067,-0.108939179761579,0.13383108510680064
28-Mar-2024,CE,135.0,144000.0,2.5,2.5,8000,2.6,9048000,2.25,2.5,01-Mar-2024,18656000,2560385200.0,2.6,1.75,0.07671232876712329,0.4278178144299346,0.2872135887176611,0.023033335064494863,-0.0955014897146937,0.11783056232772958
28-Mar-2024,CE,140.0,7608000.0,1.55,1.55,8000,1.85,18976000,1.55,1.55,01-Mar-2024,27304000,3862117200.0,1.9,1.1,0.07671232876712329,0.4341244297431711,0.19652148460757163,0.018452883209959404,-0.07803709993551862,0.09579012040667424
28-Mar-2024,CE,145.0,280000.0,0.95,0.95,8000,1.15,4672000,1.05,0.95,01-Mar-2024,8320000,1213684400.0,1.2,0.7,0.07671232876712329,0.44195920609660766,0.13061434309758074,0.013887247133452294,-0.060445300061364705,0.07339062888337125
