FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,0.0,20.7,20.7,8000,0.0,208000,20.7,30.6,04-Apr-2024,0,0.0,0.0,0.0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,0.0,26.9,26.9,8000,26.9,744000,26.45,25.7,04-Apr-2024,8000,1095200.0,26.9,26.9,0.06027397260273973,0.7460366547849167,0.8913050700390175,0.007534182256455273,-0.12021655197094831,0.061835347007379936
25-Apr-2024,CE,115.0,-56000.0,21.15,21.15,8000,21.65,800000,21.65,21.15,04-Apr-2024,128000,17481600.0,22.6,20.65,0.06027397260273973,0.4999535093898175,0.9197217570294002,0.008988811166492573,-0.07312447928056495,0.04943930906409841
25-Apr-2024,CE,120.0,-1832000.0,16.4,17.0,8000,18.3,2952000,16.55,16.4,04-Apr-2024,4616000,633149200.0,18.3,15.5,0.06027397260273973,0.43713988784916336,0.8833182872037889,0.013525942689066303,-0.0815453955289108,0.06504718308344584
25-Apr-2024,CE,125.0,-336000.0,12.2,12.5,8000,14.8,2968000,12.3,12.2,04-Apr-2024,2816000,386850800.0,14.8,11.1,0.06027397260273973,0.4210455263454032,0.7990842261402901,0.02010209419749935,-0.10484271793882827,0.09311311922132479
25-Apr-2024,CE,130.0,-3992000.0,8.45,8.8,8000,8.9,9768000,8.55,8.45,04-Apr-2024,21832000,3033381600.0,9.9,7.6,0.06027397260273973,0.4012869349505938,0.6831623382146947,0.026755838025476722,-0.12150776143403429,0.11811745823431322
25-Apr-2024,CE,135.0,1904000.0,5.7,5.9,8000,6.65,12608000,5.8,5.7,04-Apr-2024,52416000,7389168400.0,6.9,5.0,0.06027397260273973,0.4092534247890353,0.5372867683474009,0.029261396234441555,-0.13353227622637354,0.1317431010438227
25-Apr-2024,CE,140.0,5968000.0,3.65,3.8,8000,4.45,20128000,3.9,3.65,04-Apr-2024,96920000,13952371200.0,4.6,3.15,0.06027397260273973,0.4147071075703523,0.3960833674832873,0.028013768333342282,-0.1286561590430241,0.12780667190585818
25-Apr-2024,CE,145.0,1288000.0,2.3,2.4,8000,2.7,7664000,2.55,2.3,04-Apr-2024,38272000,5644945600.0,3.0,2.0,0.06027397260273973,0.42596790852645666,0.2778116769511777,0.02373499956712636,-0.11347057467620596,0.11122607812533863
25-Apr-2024,CE,150.0,5864000.0,1.45,1.5,8000,2.0,9408000,1.65,1.45,04-Apr-2024,32976000,4997847600.0,2.1,1.2,0.06027397260273973,0.4406852334484918,0.18957408060045738,0.0185398474749099,-0.09399423041173748,0.08988250543648238
25-Apr-2024,CE,155.0,2712000.0,0.85,0.85,8000,1.2,2712000,1.4,0.85,04-Apr-2024,12176000,1898970800.0,1.25,0.75,0.06027397260273973,0.44639490538312304,0.12180305919029927,0.013653258573100135,-0.07058937285792165,0.06704957958340964
