FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
26-Mar-2020,30,CE,0.0,0.0,0.0,20.5,0.0,20.5,8.55,0,0,0,0,8300,11-Mar-2020,0.043835616438356165,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,35,CE,0.0,0.0,0.0,20.65,0.0,20.65,3.9,0,0,0,0,8300,11-Mar-2020,0.043835616438356165,0.0,1.0,0.0,0.0,0.0
26-Mar-2020,40,CE,2.65,2.95,1.65,1.8,1.75,2.65,1.8,3427900,144877745,1145400,564400,8300,11-Mar-2020,0.043835616438356165,0.7512107311569582,0.4380510084828551,0.06517181449196058,-0.07695515397924203,0.031727905430286876
26-Mar-2020,45,CE,0.95,1.1,0.6,0.65,0.65,1.0,0.65,3162300,144860315,2431900,456500,8300,11-Mar-2020,0.043835616438356165,0.792068559416607,0.19772418642609507,0.04360440324541599,-0.056544911825044085,0.022382723427148057
26-Mar-2020,50,CE,0.4,0.4,0.25,0.25,0.25,0.4,0.25,2672600,134460830,4191500,-41500,8300,11-Mar-2020,0.043835616438356165,0.8510586330022833,0.08530441782385934,0.02277341654203343,-0.03390349819321565,0.012560515903535756
26-Mar-2020,55,CE,0.15,0.2,0.15,0.15,0.15,0.2,0.15,589300,32502800,2149700,99600,8300,11-Mar-2020,0.043835616438356165,0.9695434675398128,0.04957078707821324,0.013123349551542459,-0.025271916220130867,0.008245780841611908
26-Mar-2020,60,CE,0.1,0.1,0.05,0.1,0.1,0.1,0.1,257300,15459580,1427600,24900,8300,11-Mar-2020,0.043835616438356165,1.0749509748386294,0.03194457232747429,0.008282298568436383,-0.019567443719582623,0.005769781231981254
26-Mar-2020,65,CE,0.1,0.1,0.05,0.05,0.05,0.1,0.05,58100,3781065,473100,8300,8300,11-Mar-2020,0.043835616438356165,1.1124882433912724,0.016737003441966578,0.004645169904496536,-0.011740498005734575,0.0033490130529339017
26-Mar-2020,70,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,0,257300,0,8300,11-Mar-2020,0.043835616438356165,1.2424146603601152,0.01526669011194548,0.0038441468955620053,-0.01210546494844955,0.0030951831238002674
26-Mar-2020,75,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,0,215800,0,8300,11-Mar-2020,0.043835616438356165,1.3610346061295637,0.014155862770277179,0.0032883140975534892,-0.012417455236344176,0.0029004291998510397
26-Mar-2020,80,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,0,8300,0,8300,11-Mar-2020,0.043835616438356165,1.4701684989900452,0.013283464842774853,0.002881660745638051,-0.012689567595391782,0.0027455526096709653
