FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,35.5,35.5,8000,0.0,56000,35.5,39.0,26-Mar-2024,0,0.0,0.0,0.0,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,16000.0,33.45,33.45,8000,33.05,896000,33.0,34.0,26-Mar-2024,280000,34457600.0,33.55,32.7,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,21.6,21.6,8000,0.0,32000,21.6,29.0,26-Mar-2024,0,0.0,0.0,0.0,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,-32000.0,24.3,24.3,8000,24.2,480000,22.7,24.3,26-Mar-2024,80000,9960800.0,24.8,24.1,0.00821917808219178,1.4401570909633066,0.9566918117653037,0.005678847944830394,-0.2633833622452861,0.010327413351630552
28-Mar-2024,CE,105.0,0.0,11.9,11.9,8000,0.0,184000,11.9,19.0,26-Mar-2024,0,0.0,0.0,0.0,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,136000.0,14.25,14.25,8000,13.4,1432000,12.8,14.0,26-Mar-2024,408000,50704400.0,14.75,13.05,0.00821917808219178,0.8609773001888942,0.9423707713215049,0.011928964008885382,-0.2029629294351059,0.012969280464349642
28-Mar-2024,CE,115.0,-264000.0,9.4,9.35,8000,8.2,2064000,8.0,9.4,26-Mar-2024,616000,76398000.0,9.85,7.45,0.00821917808219178,0.680131490190426,0.8951320883322338,0.023770033918500966,-0.2481053609799932,0.02041475334801503
28-Mar-2024,CE,120.0,-2224000.0,4.5,4.45,8000,2.7,3736000,3.35,4.5,26-Mar-2024,9360000,1160492000.0,5.15,2.7,0.00821917808219178,0.4175581175669399,0.8125899361264963,0.05734590991180494,-0.2262465184246383,0.030237148415944614
28-Mar-2024,CE,125.0,160000.0,0.7,0.7,8000,0.55,13696000,0.65,0.7,26-Mar-2024,37688000,4736378400.0,1.0,0.35,0.00821917808219178,0.25014229665102733,0.36734796832965166,0.13400600896768086,-0.18383890070083367,0.042328498034387305
28-Mar-2024,CE,130.0,-2984000.0,0.15,0.15,8000,0.2,16672000,0.2,0.15,26-Mar-2024,24352000,3169592800.0,0.2,0.1,0.00821917808219178,0.36762593706909663,0.08099392461260807,0.036324235075758826,-0.10494432990228077,0.016862581999835508
28-Mar-2024,CE,135.0,-696000.0,0.1,0.05,8000,0.15,9592000,0.15,0.1,26-Mar-2024,3264000,440897600.0,0.15,0.05,0.00821917808219178,0.5336990209063607,0.04176569236370228,0.014881161583085896,-0.09004173929498775,0.010028932098967533
28-Mar-2024,CE,140.0,-1192000.0,0.05,0.05,8000,0.1,10928000,0.1,0.05,26-Mar-2024,2448000,342855200.0,0.1,0.05,0.00821917808219178,0.6385354786571671,0.019417607533529366,0.006580616405927494,-0.05685599819685426,0.005306071050929979
28-Mar-2024,CE,145.0,-432000.0,0.05,0.05,8000,0.05,2736000,0.05,0.05,26-Mar-2024,488000,70784400.0,0.05,0.05,0.00821917808219178,0.7918259513283906,0.016086330320657878,0.004519305196156047,-0.05995456067733182,0.004518797238160829
