FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
27-Aug-2015,95,CE,0.0,0.0,0.0,63.3,0.0,63.3,64.5,0,0,0,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,100,CE,0.0,0.0,0.0,58.45,0.0,58.45,59.5,0,0,0,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,105,CE,0.0,0.0,0.0,53.7,0.0,53.7,54.5,0,0,0,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,110,CE,0.0,0.0,0.0,49.0,0.0,49.0,49.5,0,0,0,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,115,CE,0.0,0.0,0.0,44.45,0.0,44.45,44.5,0,0,0,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,120,CE,0.0,0.0,0.0,36.5,36.5,36.5,39.5,0,0,2000,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,125,CE,0.0,0.0,0.0,14.05,14.05,14.05,34.55,0,0,0,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,130,CE,0.0,0.0,0.0,41.0,41.0,41.0,29.55,0,0,36000,0,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,135,CE,0.0,0.0,0.0,28.85,28.85,28.85,24.6,0,0,48000,0,2000,21-Aug-2015,0.019178082191780823,1.6206990592271646,0.8040546188535973,0.007731602002127849,-0.7227272236055574,0.061021261420664094
27-Aug-2015,140,CE,19.05,19.55,19.05,19.55,19.55,19.5,19.55,4000,637200,198000,-2000,2000,21-Aug-2015,0.019178082191780823,0.4226322783967047,0.9881160294517762,0.003320836206015561,-0.04330213167911778,0.006834699576288178
27-Aug-2015,145,CE,9.9,13.95,9.9,13.95,13.95,14.65,13.95,4000,627700,408000,-4000,2000,21-Aug-2015,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
27-Aug-2015,150,CE,7.45,11.0,6.45,10.75,10.8,10.2,10.75,74000,11789700,218000,-14000,2000,21-Aug-2015,0.019178082191780823,0.5228223654484709,0.812527625776478,0.02332708782219207,-0.24131081268937662,0.059391458870866866
27-Aug-2015,155,CE,3.8,7.2,3.3,6.65,6.15,6.65,6.65,586000,93910100,250000,90000,2000,21-Aug-2015,0.019178082191780823,0.45906385935813704,0.6862526637661737,0.03500659611258041,-0.27349514805179737,0.07825864040588741
27-Aug-2015,160,CE,2.45,4.25,1.25,3.6,3.5,3.9,3.6,2140000,348536400,786000,118000,2000,21-Aug-2015,0.019178082191780823,0.4343036533503516,0.4926283841564421,0.04161862980085403,-0.2853710838103006,0.0880218661464765
27-Aug-2015,165,CE,1.65,2.05,0.8,1.85,1.8,2.1,1.85,1460000,243274000,636000,-294000,2000,21-Aug-2015,0.019178082191780823,0.4469735587889952,0.3038527556161226,0.03545266045857701,-0.2540285423406853,0.07716848519750925
27-Aug-2015,170,CE,0.7,1.15,0.3,0.95,0.9,1.2,0.95,992000,169434700,998000,54000,2000,21-Aug-2015,0.019178082191780823,0.47305421875845044,0.17431973717077842,0.024632115664931092,-0.19614657308253047,0.056744261248723615
27-Aug-2015,175,CE,0.4,0.7,0.3,0.55,0.55,0.7,0.55,232000,40706100,620000,-10000,2000,21-Aug-2015,0.019178082191780823,0.5163445588525173,0.10414225175818947,0.015863694019602418,-0.1497552058132319,0.039889008425630555
27-Aug-2015,180,CE,0.3,0.4,0.2,0.35,0.3,0.45,0.35,242000,43635100,1372000,-8000,2000,21-Aug-2015,0.019178082191780823,0.5643912052699283,0.06613190666587634,0.010317583617799789,-0.11599410976615626,0.028357474230668006
27-Aug-2015,185,CE,0.3,0.3,0.15,0.2,0.2,0.3,0.2,64000,11855000,328000,36000,2000,21-Aug-2015,0.019178082191780823,0.5933744234533865,0.03910019978807114,0.0064603336997186775,-0.08011271774183805,0.018667797679865265
27-Aug-2015,190,CE,0.15,0.2,0.15,0.2,0.2,0.25,0.2,48000,9128700,416000,-14000,2000,21-Aug-2015,0.019178082191780823,0.678439407747062,0.03490053501435423,0.005149096975027596,-0.08332066097276268,0.01701184623814814
