FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Dec-2022,25.0,CE,0.0,0.0,0.0,10.55,0.0,10.55,30.6,0,0,0,0,16000,20-Dec-2022,0,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,30.0,CE,0.0,0.0,0.0,15.0,15.0,15.0,25.6,0,0,48000,0,16000,20-Dec-2022,0,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,35.0,CE,0.0,0.0,0.0,24.0,24.0,24.0,20.65,0,0,128000,0,16000,20-Dec-2022,0,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,40.0,CE,0.0,0.0,0.0,17.5,17.5,17.5,15.65,0,0,1488000,0,16000,20-Dec-2022,0,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,45.0,CE,10.6,10.6,10.0,10.0,10.0,11.0,10.65,80000,4416000,4752000,-80000,16000,20-Dec-2022,816000,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,50.0,CE,5.9,5.9,5.0,5.45,5.45,6.5,5.8,432000,23876000,3728000,-336000,16000,20-Dec-2022,2276000,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,55.0,CE,1.65,2.2,1.25,2.0,2.0,2.1,2.0,512000,28967200,6304000,-304000,16000,20-Dec-2022,807200,0.0273972602739726,0.4553392422247302,0.5759399654643622,0.09355620784836764,-0.08692555858464701,0.036014961314506835
29-Dec-2022,60.0,CE,0.35,0.4,0.15,0.4,0.4,0.6,0.4,2864000,172613600,22720000,-2720000,16000,20-Dec-2022,773600,0.0273972602739726,0.47169106765127494,0.17698331000169387,0.05986113419463293,-0.057849997155293625,0.023871398096552046
29-Dec-2022,65.0,CE,0.1,0.2,0.1,0.2,0.2,0.15,0.2,1248000,81268800,9760000,-1248000,16000,20-Dec-2022,148800,0.0273972602739726,0.6396747894753432,0.07848600649588502,0.02491341556885427,-0.04377585424980023,0.013473107324295287
