FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Aug-2022,20.0,CE,0.0,0.0,0.0,10.65,0.0,10.65,14.3,0,0.0,0,0.0,16000,02-Aug-2022,0,0.06575342465753424,0.0,1.0,0.0,0.0,0.0
25-Aug-2022,25.0,CE,9.45,9.45,9.45,9.45,9.45,7.85,9.3,16000,551200.0,128000,0.0,16000,02-Aug-2022,151200,0.06575342465753424,0.7939123622854813,0.9515807696227875,0.014438059475895059,-0.018377149842275137,0.008815602114953853
25-Aug-2022,30.0,CE,3.6,5.0,3.45,4.6,4.6,3.85,4.6,2048000,70504000.0,2992000,496000.0,16000,02-Aug-2022,9064000,0.06575342465753424,0.4857675005769721,0.8740736134690498,0.04857162901324053,-0.022521875340510766,0.018146033752200492
25-Aug-2022,35.0,CE,0.75,1.35,0.6,1.1,1.0,0.8,1.1,118848000,4290064000.0,24304000,2304000.0,16000,02-Aug-2022,130384000,0.06575342465753424,0.3983067110148618,0.4456360788570782,0.1131487233616397,-0.03108618801079983,0.03466074326203153
25-Aug-2022,40.0,CE,0.15,0.3,0.15,0.25,0.2,0.2,0.25,44736000,1800105600.0,13328000,1120000.0,16000,02-Aug-2022,10665600,0.06575342465753424,0.48901203816369665,0.1240191317467097,0.04773769761103703,-0.018946812434299173,0.01795360264232411
25-Aug-2022,45.0,CE,0.05,0.1,0.05,0.1,0.1,0.05,0.1,608000,27393600.0,928000,224000.0,16000,02-Aug-2022,33600,0.06575342465753424,0.6054702684461319,0.047997619600579765,0.018799649580121442,-0.011295832741369144,0.008754133506297905
