FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
27-Apr-2017,85,CE,0.0,0.0,0.0,49.7,0.0,49.7,67.5,0,0,0,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,90,CE,0.0,0.0,0.0,44.85,0.0,44.85,62.55,0,0,0,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,95,CE,0.0,0.0,0.0,40.1,0.0,40.1,57.55,0,0,0,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,100,CE,0.0,0.0,0.0,48.5,48.5,48.5,52.55,0,0,21000,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,105,CE,0.0,0.0,0.0,30.9,0.0,30.9,47.6,0,0,0,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,110,CE,0.0,0.0,0.0,36.25,36.25,36.25,42.6,0,0,7000,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,115,CE,0.0,0.0,0.0,24.6,24.6,24.6,37.6,0,0,7000,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,120,CE,0.0,0.0,0.0,29.0,29.0,29.0,32.65,0,0,7000,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,125,CE,22.3,22.3,22.3,22.3,22.3,15.7,22.3,7000,1031100,7000,7000,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,130,CE,0.0,0.0,0.0,19.0,19.0,19.0,22.75,0,0,42000,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,135,CE,0.0,0.0,0.0,13.2,13.2,13.2,18.0,0,0,175000,0,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,140,CE,9.3,11.3,8.6,11.3,11.3,9.15,11.3,126000,18857650,336000,42000,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,145,CE,6.25,7.75,5.65,7.3,7.35,6.25,7.3,476000,72203950,735000,91000,7000,10-Apr-2017,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
27-Apr-2017,150,CE,3.9,5.05,3.4,4.6,4.75,4.0,4.6,6692000,1032333750,3136000,-21000,7000,10-Apr-2017,0.049315068493150684,0.2294515248262575,0.6464457838855793,0.047919760874925305,-0.09553297683638919,0.12568974166734279
27-Apr-2017,155,CE,2.4,3.15,2.05,2.75,2.9,2.45,2.75,5747000,905694300,5922000,0,7000,10-Apr-2017,0.049315068493150684,0.2786505816331726,0.4166259906067581,0.04141695420669465,-0.11209007202710944,0.13192659544083676
27-Apr-2017,160,CE,1.15,1.75,1.1,1.6,1.6,1.4,1.6,2737000,441774200,2842000,-112000,7000,10-Apr-2017,0.049315068493150684,0.31094090953844356,0.26054708627889933,0.030887280023337804,-0.1010837374919283,0.10978721623758941
27-Apr-2017,165,CE,0.7,1.0,0.6,0.85,0.9,0.8,0.85,1435000,237848100,1078000,56000,7000,10-Apr-2017,0.049315068493150684,0.32806630969995604,0.15224865371364293,0.02122963822270535,-0.07622403369952246,0.07961565456568623
27-Apr-2017,170,CE,0.4,0.55,0.35,0.45,0.5,0.45,0.45,686000,116912250,1204000,0,7000,10-Apr-2017,0.049315068493150684,0.3449371571918861,0.08649108111345744,0.013517633229858179,-0.05316143874541823,0.05330094166216546
27-Apr-2017,175,CE,0.2,0.3,0.15,0.25,0.25,0.25,0.25,175000,30665950,1316000,7000,7000,10-Apr-2017,0.049315068493150684,0.3642882975963301,0.050042808262280185,0.008379397502887357,-0.03652112244200324,0.0348941204981856
27-Apr-2017,180,CE,0.15,0.2,0.15,0.2,0.2,0.2,0.2,210000,37832200,1400000,42000,7000,10-Apr-2017,0.049315068493150684,0.40601377056740684,0.03761214060902116,0.005970527835800889,-0.03216104601892779,0.02771071516365039
27-Apr-2017,185,CE,0.1,0.1,0.1,0.1,0.1,0.2,0.1,7000,1295700,56000,0,7000,10-Apr-2017,0.049315068493150684,0.4120740601616374,0.020133193736161275,0.003494867788594987,-0.01933144097512021,0.01646266993610421
