FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
31-Dec-2015,90,CE,0.0,0.0,0.0,48.45,0.0,48.45,32.75,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
31-Dec-2015,95,CE,0.0,0.0,0.0,44.0,0.0,44.0,27.75,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
31-Dec-2015,100,CE,0.0,0.0,0.0,39.75,0.0,39.75,22.75,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
31-Dec-2015,105,CE,0.0,0.0,0.0,35.7,0.0,35.7,17.8,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
31-Dec-2015,110,CE,0.0,0.0,0.0,14.7,14.7,14.7,12.85,0,0,4000,0,4000,21-Dec-2015,0.030136986301369864,0.7976807236783798,0.8057901615585965,0.01620636014629448,-0.22596852685673907,0.058511473473333055
31-Dec-2015,115,CE,0.0,0.0,0.0,10.4,10.4,10.4,8.25,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.6943400606850031,0.7266787028340916,0.02252011616588166,-0.23629641647697489,0.0707732763864238
31-Dec-2015,120,CE,4.5,5.0,4.35,4.45,4.5,4.35,4.45,108000,13458800,344000,-8000,4000,21-Dec-2015,0.030136986301369864,0.3403963328214509,0.6612885014132994,0.0505226989062335,-0.13302732187757926,0.07783911094758302
31-Dec-2015,125,CE,2.25,2.4,1.9,2.0,2.05,2.05,2.0,912000,115921000,1744000,204000,4000,21-Dec-2015,0.030136986301369864,0.34813096154241835,0.3945824434695227,0.0519730399019485,-0.1372088941640278,0.08189308296048962
31-Dec-2015,130,CE,0.95,1.0,0.75,0.8,0.75,0.9,0.8,704000,92120800,1908000,100000,4000,21-Dec-2015,0.030136986301369864,0.3653271096169666,0.1920644182888086,0.03514694120072105,-0.1002438463848935,0.058116023078626455
31-Dec-2015,135,CE,0.5,0.5,0.3,0.35,0.35,0.4,0.35,512000,69321600,1004000,-64000,4000,21-Dec-2015,0.030136986301369864,0.3996186447813542,0.09111043164201116,0.019275492534019195,-0.06510662854200083,0.03486403738850738
31-Dec-2015,140,CE,0.25,0.25,0.15,0.2,0.15,0.2,0.2,216000,30283000,1132000,-60000,4000,21-Dec-2015,0.030136986301369864,0.45193396173176603,0.05107496962049034,0.010910131546760474,-0.04684016695126927,0.02231677411587878
31-Dec-2015,145,CE,0.15,0.15,0.1,0.1,0.1,0.15,0.1,68000,9867800,892000,-8000,4000,21-Dec-2015,0.030136986301369864,0.48398041205875075,0.026276837227833097,0.005917901924410497,-0.029031441867521497,0.012963491889589595
31-Dec-2015,150,CE,0.1,0.1,0.05,0.05,0.05,0.1,0.05,40000,6003400,1136000,4000,4000,21-Dec-2015,0.030136986301369864,0.5114361643225813,0.013493711407502927,0.0031772735250234605,-0.01736145421261394,0.00735482748146846
31-Dec-2015,155,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,4000,620200,408000,-4000,4000,21-Dec-2015,0.030136986301369864,0.5822386289773636,0.012047535271650698,0.002530167457454521,-0.01788083816979634,0.006667710466354457
31-Dec-2015,160,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,360000,0,4000,21-Dec-2015,0.030136986301369864,0.6496040658441147,0.010948742197414107,0.002087014926355048,-0.01833103550908004,0.006136217451946147
31-Dec-2015,165,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,88000,0,4000,21-Dec-2015,0.030136986301369864,0.7139264073463162,0.010082936859507785,0.0017674453049643225,-0.01872836970544589,0.005711180436454505
31-Dec-2015,170,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,128000,0,4000,21-Dec-2015,0.030136986301369864,0.7755181364840127,0.00938146734041707,0.0015277320505121175,-0.019083952788287836,0.005362478951499563
31-Dec-2015,175,CE,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0,0,4000,0,4000,21-Dec-2015,0.030136986301369864,1.0742029150268275,0.035339986680592905,0.003408051773862431,-0.08156896605369375,0.016569864700009523
31-Dec-2015,180,CE,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0,0,36000,0,4000,21-Dec-2015,0.030136986301369864,1.026962300498907,0.019839324598529825,0.0022009892426457065,-0.04813131208846106,0.010230547423558958
31-Dec-2015,185,CE,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
31-Dec-2015,190,CE,0.0,0.0,0.0,2.85,0.0,2.85,0.0,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
31-Dec-2015,195,CE,0.0,0.0,0.0,2.4,0.0,2.4,0.0,0,0,0,0,4000,21-Dec-2015,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
