FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,40000.0,39.25,39.25,8000,39.3,96000,35.5,124.4,28-Mar-2024,40000,4968800.0,39.3,39.0,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,824000.0,34.75,34.75,8000,33.9,1832000,34.2,124.4,28-Mar-2024,1104000,137871600.0,36.1,33.75,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.6,29.6,8000,0.0,32000,29.6,124.4,28-Mar-2024,0,0.0,0.0,0.0,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,-40000.0,24.9,24.9,8000,24.0,424000,24.5,124.4,28-Mar-2024,232000,28848400.0,25.1,23.5,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,105.0,-8000.0,19.3,19.3,8000,19.3,176000,19.0,124.4,28-Mar-2024,32000,3981600.0,19.8,19.3,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,-304000.0,14.4,14.45,8000,14.0,1032000,13.25,124.4,28-Mar-2024,464000,57628000.0,15.0,13.55,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,115.0,-208000.0,9.45,9.3,8000,8.8,1408000,8.0,124.4,28-Mar-2024,320000,39753600.0,9.85,8.5,0.0027397260273972603,0.723742118303499,0.9820179212839822,0.0093856479477893,-0.12274787791881456,0.0028800233139783006
28-Mar-2024,CE,120.0,-728000.0,4.2,4.25,8000,3.95,2088000,3.15,124.4,28-Mar-2024,2176000,270372400.0,5.05,3.3,0.0027397260273972603,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,125.0,-4544000.0,0.05,0.05,8000,0.25,5200000,0.25,124.4,28-Mar-2024,13912000,1741749200.0,0.5,0.05,0.0027397260273972603,0.0898683842388216,0.16216887824970166,0.4194672020033178,-0.07512543957829934,0.015982799040850097
28-Mar-2024,CE,130.0,160000.0,0.05,0.05,8000,0.05,13272000,0.05,124.4,28-Mar-2024,1512000,196635600.0,0.05,0.05,0.0027397260273972603,0.4761856168250138,0.04027058385681351,0.027944966715538148,-0.13514560506122514,0.00564193094607434
28-Mar-2024,CE,135.0,-32000.0,0.05,0.05,8000,0.05,8488000,0.05,124.4,28-Mar-2024,1720000,232286000.0,0.05,0.05,0.0027397260273972603,0.7930575882683434,0.025874924322413523,0.011648809325048321,-0.15583429100068358,0.00391682490644981
28-Mar-2024,CE,140.0,8000.0,0.05,0.05,8000,0.05,10656000,0.05,124.4,28-Mar-2024,184000,25769200.0,0.05,0.05,0.0027397260273972603,1.0800002226774343,0.019761357219567406,0.006815321998277491,-0.16891608867456062,0.0031207438312355062
28-Mar-2024,CE,145.0,0.0,0.05,0.05,8000,0.05,2736000,0.05,124.4,28-Mar-2024,24000,3481200.0,0.05,0.05,0.0027397260273972603,1.3462132695363003,0.01629728057255727,0.004638972693805404,-0.1785495678665476,0.00264779025511806
