FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,0.0,20.7,20.7,8000,0.0,208000,20.7,30.65,03-Apr-2024,0,0.0,0.0,0.0,0.06301369863013699,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,-16000.0,26.45,26.95,8000,16.95,744000,17.85,26.45,03-Apr-2024,120000,15688400.0,26.95,16.95,0.06301369863013699,0.6412484263085474,0.9166870027867992,0.0070459397457177985,-0.08851136243105899,0.05200346825284769
25-Apr-2024,CE,115.0,-216000.0,21.65,22.15,8000,12.4,856000,13.4,21.65,03-Apr-2024,472000,62363200.0,22.5,12.4,0.06301369863013699,0.5657186415653326,0.891500043479355,0.009701115380085697,-0.09393110709491084,0.06316685164443835
25-Apr-2024,CE,120.0,-1480000.0,16.55,17.25,8000,8.75,4784000,9.1,16.55,03-Apr-2024,7808000,1037974400.0,17.9,8.1,0.06301369863013699,0.4407092676333819,0.8778271867930153,0.013549230175992097,-0.08262746819529629,0.06872802684458575
25-Apr-2024,CE,125.0,-3664000.0,12.3,12.85,8000,5.7,3304000,5.7,12.3,03-Apr-2024,30336000,4030853600.0,13.45,4.95,0.06301369863013699,0.4164411704441943,0.7982158930456216,0.019921685331823626,-0.10215714459020556,0.09548756223307925
25-Apr-2024,CE,130.0,-712000.0,8.55,9.1,8000,3.05,13760000,3.25,8.55,03-Apr-2024,121608000,16512506400.0,9.75,2.8,0.06301369863013699,0.39677649261251796,0.6836126176068149,0.026439439704594166,-0.11793053874695147,0.12074391496824972
25-Apr-2024,CE,135.0,3664000.0,5.8,6.25,8000,1.75,10704000,1.8,5.8,03-Apr-2024,97344000,13565670000.0,6.65,1.5,0.06301369863013699,0.4048659224516796,0.5394085169153426,0.02890276992524691,-0.12957201198362633,0.13468454429284696
25-Apr-2024,CE,140.0,7160000.0,3.9,4.1,8000,0.9,14160000,1.0,3.9,03-Apr-2024,125800000,17959547600.0,4.45,0.85,0.06301369863013699,0.4225131469362263,0.4037147028994436,0.02701689164743753,-0.12900516525938907,0.13138406044553977
25-Apr-2024,CE,145.0,5872000.0,2.55,2.7,8000,0.55,6376000,0.55,2.55,03-Apr-2024,40960000,6020496800.0,2.95,0.45,0.06301369863013699,0.4365980867010332,0.2902734012433112,0.023120033941975836,-0.11630067589104717,0.11618160375689629
25-Apr-2024,CE,150.0,3544000.0,1.65,1.7,8000,1.2,3544000,3.55,1.65,03-Apr-2024,9576000,1452197200.0,1.95,1.2,0.06301369863013699,0.450817821390931,0.20292606105458694,0.018464791003008227,-0.09813494170029374,0.09581037586772652
