FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,42.0,42.0,8000,0.0,16000,42.0,45.2,07-Mar-2024,0,0.0,0.0,0.0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,0.0,31.45,31.45,8000,0.0,160000,31.45,40.2,07-Mar-2024,0,0.0,0.0,0.0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,35.2,07-Mar-2024,0,0.0,0.0,0.0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,0.0,31.05,31.05,8000,0.0,608000,31.05,30.25,07-Mar-2024,0,0.0,0.0,0.0,0.06027397260273973,0.7829189585929687,0.9297436101577647,0.005394732793547768,-0.09111881230805965,0.04292402830329815
28-Mar-2024,CE,105.0,-8000.0,27.2,27.2,8000,26.45,248000,25.55,25.3,07-Mar-2024,24000,3166800.0,27.2,26.45,0.06027397260273973,0.8624700195633288,0.8699482449988815,0.007696118931483494,-0.1463252007768989,0.06745738507735041
28-Mar-2024,CE,110.0,0.0,21.0,21.0,8000,22.4,5080000,21.15,21.0,07-Mar-2024,48000,6316000.0,22.4,20.8,0.06027397260273973,0.5401319008244647,0.9106295773828176,0.009381831462963536,-0.07920462383252161,0.05149928259686562
28-Mar-2024,CE,115.0,-40000.0,15.95,15.9,8000,17.6,792000,16.45,15.95,07-Mar-2024,104000,13688000.0,17.6,15.9,0.06027397260273973,0.41970013499526004,0.8971126407561233,0.013391571666573692,-0.07101136557692787,0.05711949814232967
28-Mar-2024,CE,120.0,1736000.0,11.75,11.75,8000,12.55,8672000,12.1,11.75,07-Mar-2024,3248000,429593600.0,13.25,11.5,0.06027397260273973,0.4113485570817016,0.8071548808635822,0.020883002112719862,-0.09691312257271532,0.08730048067925866
28-Mar-2024,CE,125.0,-440000.0,7.9,7.75,8000,8.65,7016000,8.45,7.9,07-Mar-2024,3400000,454260800.0,9.4,7.7,0.06027397260273973,0.3846744699539186,0.6874319775660871,0.02887178421931015,-0.11205298763652016,0.11287056826842351
28-Mar-2024,CE,130.0,-368000.0,5.05,4.9,8000,5.6,24048000,5.65,5.05,07-Mar-2024,30392000,4121802400.0,6.3,4.9,0.06027397260273973,0.3850102658950202,0.5292191983735536,0.03241633816132973,-0.12145251891617677,0.1268381760394563
28-Mar-2024,CE,135.0,1088000.0,3.1,3.05,8000,3.65,11704000,3.65,3.1,07-Mar-2024,16408000,2273506800.0,4.1,3.0,0.06027397260273973,0.393784265485157,0.3757844270116918,0.030226154940377455,-0.11576977389503539,0.12096367912662175
28-Mar-2024,CE,140.0,632000.0,1.9,1.85,8000,2.35,19952000,2.35,1.9,07-Mar-2024,17032000,2421529600.0,2.6,1.8,0.06027397260273973,0.4103974886764735,0.2543994860456812,0.024513529572490773,-0.1004800855357363,0.10224080643142171
28-Mar-2024,CE,145.0,3784000.0,1.05,1.05,8000,1.5,11192000,1.45,1.05,07-Mar-2024,11664000,1705641600.0,1.65,0.95,0.06027397260273973,0.4136895707764424,0.1586175561080695,0.01834483115674741,-0.07572746374434211,0.0771262144435612
