FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
26-Apr-2018,40,CE,0.0,0.0,0.0,88.85,0.0,88.85,57.15,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,50,CE,0.0,0.0,0.0,96.55,0.0,96.55,47.2,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,60,CE,0.0,0.0,0.0,102.8,0.0,102.8,37.25,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,70,CE,0.0,0.0,0.0,105.2,0.0,105.2,27.35,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,75,CE,0.0,0.0,0.0,21.25,0.0,21.25,22.5,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,80,CE,0.0,0.0,0.0,19.0,19.0,19.0,17.85,0,0,16000,0,4000,05-Apr-2018,0.06027397260273973,0.851358454179447,0.8516829121827401,0.011413796809854833,-0.11708604873016952,0.05510815545383397
26-Apr-2018,85,CE,0.0,0.0,0.0,14.5,14.5,14.5,13.6,0,0,4000,0,4000,05-Apr-2018,0.06027397260273973,0.7439532688593911,0.7979043457876749,0.0159012787793728,-0.12377337672528789,0.06708894970037893
26-Apr-2018,90,CE,9.0,10.2,8.05,9.8,9.45,7.75,9.8,572000,56658600,452000,84000,4000,05-Apr-2018,0.06027397260273973,0.5871446778494974,0.7313083472700085,0.023589735658516228,-0.11486743741544031,0.078549149637967
26-Apr-2018,95,CE,5.75,6.75,4.9,6.2,6.2,4.95,6.2,1256000,126389600,476000,128000,4000,05-Apr-2018,0.06027397260273973,0.5267614903445385,0.6001464368153623,0.030794994157074138,-0.11868614588754044,0.09199567888640088
26-Apr-2018,100,CE,3.4,4.25,3.05,4.0,3.95,3.0,4.0,7036000,729107800,5268000,460000,4000,05-Apr-2018,0.06027397260273973,0.5418339277074443,0.44619673559180834,0.03063610201515451,-0.12238467403510994,0.09413973846400203
26-Apr-2018,105,CE,2.0,2.5,1.75,2.35,2.35,1.7,2.35,1064000,113984800,1000000,80000,4000,05-Apr-2018,0.06027397260273973,0.5388114190413742,0.30656421213505547,0.027360507910069394,-0.10688268723607047,0.08360538117491183
26-Apr-2018,110,CE,1.25,1.5,1.05,1.35,1.4,1.05,1.35,3352000,372694400,3164000,-44000,4000,05-Apr-2018,0.06027397260273973,0.5448274059799076,0.19867869754302736,0.021491662804314353,-0.08517193241384471,0.066405224354827
26-Apr-2018,115,CE,0.65,0.9,0.65,0.85,0.85,0.6,0.85,264000,30553200,380000,100000,4000,05-Apr-2018,0.06027397260273973,0.571480031988249,0.13192983072393466,0.015703169041150402,-0.06806522743769138,0.0508934217511585
26-Apr-2018,120,CE,0.5,0.6,0.4,0.55,0.6,0.4,0.55,960000,115658400,2184000,112000,4000,05-Apr-2018,0.06027397260273973,0.5985530498125631,0.08852359426712153,0.011253223919510889,-0.05328515075864478,0.03819907914046903
26-Apr-2018,130,CE,0.25,0.3,0.2,0.3,0.3,0.25,0.3,192000,25009000,928000,28000,4000,05-Apr-2018,0.06027397260273973,0.6736323448875527,0.04785351745241664,0.006207589480644413,-0.03702064348787679,0.023714785745990823
26-Apr-2018,140,CE,0.15,0.3,0.15,0.2,0.25,0.15,0.2,152000,21307000,268000,152000,4000,05-Apr-2018,0.06027397260273973,0.7532294949551936,0.03058843290828993,0.003854818996563045,-0.028643833892342447,0.01646662492108811
26-Apr-2018,150,CE,0.1,0.1,0.05,0.1,0.1,0.15,0.1,172000,25811200,528000,-12000,4000,05-Apr-2018,0.06027397260273973,0.7851610231451936,0.015924132689881656,0.0021320344500478094,-0.0171782118458535,0.009493497383743279
26-Apr-2018,160,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0,148000,0,4000,05-Apr-2018,0.06027397260273973,0.8823231237493255,0.014431438679172107,0.0017434107570612808,-0.01770713132022394,0.008723698901437978
26-Apr-2018,170,CE,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0,0,48000,0,4000,05-Apr-2018,0.06027397260273973,1.025052760597685,0.01833758198682951,0.0018424066751115032,-0.025219347389102354,0.010710383038479432
26-Apr-2018,180,CE,0.0,0.0,0.0,26.15,0.0,26.15,0.0,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,190,CE,0.0,0.0,0.0,21.95,0.0,21.95,0.0,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,200,CE,0.1,0.1,0.1,0.1,0.1,5.4,0.1,12000,2401200,12000,0,4000,05-Apr-2018,0.06027397260273973,1.2048301726996133,0.011121653065398376,0.0010190476516709819,-0.019227214005132016,0.006962955385718458
26-Apr-2018,210,CE,0.0,0.0,0.0,15.25,0.0,15.25,0.0,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,220,CE,0.0,0.0,0.0,12.65,0.0,12.65,0.0,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,230,CE,0.0,0.0,0.0,10.5,0.0,10.5,0.0,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
26-Apr-2018,240,CE,0.0,0.0,0.0,8.65,0.0,8.65,0.0,0,0,0,0,4000,05-Apr-2018,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
