FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,42.0,42.0,8000,0.0,16000,42.0,44.15,11-Mar-2024,0,0.0,0.0,0.0,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,0.0,31.45,31.45,8000,0.0,160000,31.45,39.2,11-Mar-2024,0,0.0,0.0,0.0,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,34.2,11-Mar-2024,0,0.0,0.0,0.0,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,-24000.0,31.3,31.3,8000,32.2,584000,31.05,29.2,11-Mar-2024,32000,4222000.0,33.0,31.25,0.049315068493150684,1.1042372759902526,0.8789884915954534,0.006366194509411874,-0.19015983778601214,0.05760070283887563
28-Mar-2024,CE,105.0,-16000.0,24.5,24.5,8000,28.25,232000,27.2,24.25,11-Mar-2024,32000,4204000.0,28.25,24.5,0.049315068493150684,0.5631352184758239,0.9578329413643241,0.00557957479065552,-0.05654074457744806,0.02574537770892144
28-Mar-2024,CE,110.0,-8000.0,19.35,19.35,8000,21.4,5072000,21.0,19.35,11-Mar-2024,232000,30488800.0,23.4,19.35,0.049315068493150684,0.3902481402805733,0.9717437817632323,0.005795435203120333,-0.037498145208994436,0.01853157672173645
28-Mar-2024,CE,115.0,-32000.0,15.6,15.6,8000,17.9,760000,15.95,15.6,11-Mar-2024,80000,10571200.0,18.25,15.6,0.049315068493150684,0.5534717688914116,0.8446831259940681,0.015060832851385436,-0.12034176848284643,0.06830145219989281
28-Mar-2024,CE,120.0,-1848000.0,10.75,10.4,8000,12.3,6824000,11.75,10.75,11-Mar-2024,4272000,565430800.0,14.05,10.3,0.049315068493150684,0.4325375620326962,0.7949386718361067,0.022952025316652247,-0.11281220868650665,0.08134489776634743
28-Mar-2024,CE,125.0,-32000.0,7.15,6.75,8000,7.8,6984000,7.9,7.15,11-Mar-2024,3896000,519715200.0,9.95,6.75,0.049315068493150684,0.4196503582991314,0.6583718171548363,0.030558241150780933,-0.13526094552674905,0.10507549084336625
28-Mar-2024,CE,130.0,-304000.0,4.6,4.3,8000,4.9,23744000,5.05,4.6,11-Mar-2024,39912000,5408643600.0,6.65,4.25,0.049315068493150684,0.4324054965114657,0.49614332181659687,0.03222966771395563,-0.1469146591241107,0.11419116643143848
28-Mar-2024,CE,135.0,2752000.0,2.8,2.6,8000,3.05,14456000,3.1,2.8,11-Mar-2024,37296000,5167246000.0,4.25,2.6,0.049315068493150684,0.4420649551576785,0.34761201786159324,0.029197907017574902,-0.13677470229475136,0.10576044852976242
28-Mar-2024,CE,140.0,264000.0,1.7,1.65,8000,2.0,20216000,1.9,1.7,11-Mar-2024,28776000,4089873600.0,2.65,1.6,0.049315068493150684,0.4593584962398331,0.23276545203644078,0.023247206762293148,-0.11630224736420404,0.08749999074241303
28-Mar-2024,CE,145.0,-2840000.0,1.05,1.0,8000,1.05,8352000,1.05,1.05,11-Mar-2024,16568000,2423829600.0,1.6,0.95,0.049315068493150684,0.48073845361169504,0.15353879027342632,0.01720797213780801,-0.09359778729759732,0.06778350652695443
