FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,0.0,22.9,22.9,8000,0.0,192000,22.9,27.9,23-Apr-2024,0,0.0,0.0,0.0,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,-64000.0,23.05,23.05,8000,23.6,488000,21.55,23.05,23-Apr-2024,120000,16012400.0,24.0,23.05,0.00821917808219178,1.1159530324139306,0.9726341628720496,0.0046898885658046485,-0.1586581660723422,0.007592065533242404
25-Apr-2024,CE,115.0,-8000.0,18.25,18.25,8000,18.95,528000,18.45,17.9,23-Apr-2024,32000,4273600.0,18.95,18.25,0.00821917808219178,1.0605247972851903,0.9398973836504052,0.009338562466342178,-0.27146044946386494,0.014366545862488596
25-Apr-2024,CE,120.0,-184000.0,13.2,13.05,8000,13.75,1304000,12.9,13.2,23-Apr-2024,424000,56718800.0,14.55,13.05,0.00821917808219178,0.776959890962024,0.9314179517522119,0.014123790487593315,-0.22430434334627272,0.015918471863699945
25-Apr-2024,CE,125.0,-424000.0,8.15,8.1,8000,8.9,1824000,8.2,8.15,23-Apr-2024,816000,109216000.0,9.6,7.75,0.00821917808219178,0.50101777050433,0.9153532498001788,0.02570686709594627,-0.1746612455976673,0.018683308719687878
25-Apr-2024,CE,130.0,-1528000.0,3.45,3.5,8000,4.2,7032000,3.8,3.45,23-Apr-2024,9256000,1240394400.0,4.9,3.15,0.00821917808219178,0.3334818060702523,0.7729878335982878,0.07504685881128514,-0.21809317174896928,0.03630414152907855
25-Apr-2024,CE,135.0,-168000.0,0.85,0.85,8000,1.35,14488000,1.25,0.85,23-Apr-2024,66680000,9080055600.0,1.75,0.75,0.00821917808219178,0.34932280938815796,0.31720820437944164,0.0846849430717638,-0.2566266446590395,0.04291258255569328
25-Apr-2024,CE,140.0,288000.0,0.25,0.25,8000,0.5,17312000,0.45,0.25,23-Apr-2024,35448000,4976520400.0,0.6,0.2,0.00821917808219178,0.44158284546215265,0.10078288632790339,0.03318612248874401,-0.15861185007010295,0.021257892828223986
25-Apr-2024,CE,145.0,-240000.0,0.1,0.05,8000,0.2,6352000,0.15,0.1,23-Apr-2024,11552000,1676652400.0,0.2,0.05,0.00821917808219178,0.5374857539147332,0.03908069407738886,0.013062289407660663,-0.09207033879108732,0.010184454382243397
25-Apr-2024,CE,150.0,-1792000.0,0.05,0.05,8000,0.1,6056000,0.1,0.05,23-Apr-2024,3960000,594219600.0,0.1,0.05,0.00821917808219178,0.6305389848055806,0.018455656453972836,0.005954631742674549,-0.057632110547232565,0.0054465106747435
25-Apr-2024,CE,155.0,-568000.0,0.05,0.05,8000,0.05,5096000,0.1,0.05,23-Apr-2024,2184000,338631200.0,0.1,0.05,0.00821917808219178,0.772907878743621,0.015440738607162,0.00417061867797978,-0.06056499300846106,0.004676056241163996
