FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
24-Nov-2022,25.0,CE,0.0,0.0,0.0,10.85,0.0,10.85,16.4,0,0,0,0,16000,03-Nov-2022,0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
24-Nov-2022,30.0,CE,0.0,0.0,0.0,9.8,9.8,9.8,11.45,0,0,464000,0,16000,03-Nov-2022,0,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
24-Nov-2022,35.0,CE,5.45,5.95,5.0,5.95,5.95,5.5,6.6,128000,5156800,1280000,-128000,16000,03-Nov-2022,676800,0.06027397260273973,0.0,1.0,0.0,0.0,0.0
24-Nov-2022,40.0,CE,1.35,2.6,1.35,2.45,2.55,1.3,2.45,2112000,88973600,12112000,-2112000,16000,03-Nov-2022,4493600,0.06027397260273973,0.4095434607465435,0.6570166540281658,0.08853081780770206,-0.03875315833444706,0.03727557844589437
24-Nov-2022,45.0,CE,0.25,0.7,0.25,0.65,0.65,0.35,0.65,4976000,226657600,40800000,-4976000,16000,03-Nov-2022,2737600,0.06027397260273973,0.4563537929081991,0.24904070474929768,0.06853589462260191,-0.034934114814224655,0.032155085615865914
