FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Jul-2019,55,CE,0.0,0.0,0.0,32.75,0.0,32.75,20.85,0,0,0,0,7000,16-Jul-2019,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
25-Jul-2019,60,CE,0.0,0.0,0.0,15.15,15.15,15.15,15.85,0,0,35000,0,7000,16-Jul-2019,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
25-Jul-2019,65,CE,0.0,0.0,0.0,10.2,10.2,10.2,11.0,0,0,14000,0,7000,16-Jul-2019,0.0273972602739726,0.0,1.0,0.0,0.0,0.0
25-Jul-2019,70,CE,5.0,6.65,4.9,6.45,6.5,4.15,6.45,609000,46043200,378000,-210000,7000,16-Jul-2019,0.0273972602739726,0.5190836858844616,0.8366784579125861,0.03788837106690884,-0.08960403926349729,0.030918308324811742
25-Jul-2019,75,CE,1.55,2.65,1.4,2.5,2.4,1.45,2.5,6587000,506915150,2968000,-602000,7000,16-Jul-2019,0.0273972602739726,0.40900335148756256,0.5812571438591377,0.07617483665313902,-0.10698996892538458,0.04897910086074174
25-Jul-2019,80,CE,0.45,0.85,0.45,0.75,0.75,0.45,0.75,6664000,537072550,6321000,-329000,7000,16-Jul-2019,0.0273972602739726,0.4342016138859221,0.24173325022453473,0.057326547482658516,-0.08784024728697926,0.03913088139883261
25-Jul-2019,85,CE,0.2,0.3,0.15,0.3,0.3,0.2,0.3,1834000,156326450,4424000,-35000,7000,16-Jul-2019,0.0273972602739726,0.5194593792495865,0.10064896797299183,0.02707294516853734,-0.058626339954894545,0.022108511599936334
25-Jul-2019,90,CE,0.1,0.15,0.1,0.15,0.15,0.15,0.15,455000,41016500,5131000,-364000,7000,16-Jul-2019,0.0273972602739726,0.6056609976433619,0.049175992231806805,0.013402433791500589,-0.03923197170822897,0.01276102877451109
25-Jul-2019,95,CE,0.05,0.1,0.05,0.1,0.05,0.05,0.1,119000,11312350,2135000,-28000,7000,16-Jul-2019,0.0273972602739726,0.7027771545561281,0.030443417583042275,0.007816359971459954,-0.030707302024153487,0.00863564134938534
25-Jul-2019,100,CE,0.05,0.1,0.05,0.1,0.1,0.1,0.1,413000,41321350,2583000,168000,7000,16-Jul-2019,0.0273972602739726,0.8317422326481577,0.026398154946502425,0.005865512355805811,-0.03220751302347242,0.0076695011641331355
25-Jul-2019,105,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,7000,735350,357000,-7000,7000,16-Jul-2019,0.0273972602739726,0.8627112674617469,0.013772511490393902,0.003252908285133695,-0.019193556669041805,0.004411737854167127
25-Jul-2019,110,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,350000,0,7000,16-Jul-2019,0.0273972602739726,0.9664683382252727,0.012491235285035153,0.0026686980785375104,-0.01974105236494455,0.00405470706526946
25-Jul-2019,115,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,119000,0,7000,16-Jul-2019,0.0273972602739726,1.063937413160185,0.01150304666339026,0.002256997478665116,-0.020216956698333198,0.0037750226772099455
