FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
27-Jun-2019,60,CE,0.0,0.0,0.0,36.65,0.0,36.65,18.8,0,0,0,0,7000,11-Jun-2019,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
27-Jun-2019,65,CE,0.0,0.0,0.0,31.95,0.0,31.95,13.9,0,0,0,0,7000,11-Jun-2019,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
27-Jun-2019,70,CE,9.3,9.3,9.3,9.3,9.3,8.0,9.3,7000,555100,42000,-7000,7000,11-Jun-2019,0.04657534246575343,0.48728161729579345,0.8812069156186384,0.024029215143414308,-0.05814298063847864,0.03369153226244067
27-Jun-2019,75,CE,4.1,5.5,4.1,5.45,5.4,4.4,5.45,112000,8969450,259000,21000,7000,11-Jun-2019,0.04657534246575343,0.4834251012366773,0.7013648896723887,0.04231237396402249,-0.09185120488482974,0.05885694800536527
27-Jun-2019,80,CE,2.15,2.7,1.85,2.6,2.5,2.1,2.6,4753000,391401850,3570000,315000,7000,11-Jun-2019,0.04657534246575343,0.4627337724058538,0.4606189971818447,0.05057727543797751,-0.09717565390804557,0.0673422739179862
27-Jun-2019,85,CE,0.9,1.15,0.8,1.1,1.1,0.95,1.1,5089000,437661000,6895000,203000,7000,11-Jun-2019,0.04657534246575343,0.4707349487902484,0.24439498355912814,0.03931683167917104,-0.07670849052335652,0.05325447468797871
27-Jun-2019,90,CE,0.45,0.55,0.4,0.5,0.5,0.5,0.5,3836000,347068750,6832000,-427000,7000,11-Jun-2019,0.04657534246575343,0.5063566689523784,0.12319298610897056,0.02372337511982795,-0.05298635693822759,0.03456480883383272
27-Jun-2019,95,CE,0.25,0.3,0.25,0.3,0.3,0.3,0.3,595000,56681800,2800000,-175000,7000,11-Jun-2019,0.04657534246575343,0.5707370604493799,0.07293718037945301,0.014313144315022697,-0.04035056101414511,0.02350565043606343
27-Jun-2019,100,CE,0.15,0.2,0.15,0.15,0.15,0.2,0.15,259000,25946900,4543000,-42000,7000,11-Jun-2019,0.04657534246575343,0.6011448522912543,0.03839091051143882,0.00817300923051812,-0.02546691192356359,0.014137163180038478
27-Jun-2019,105,CE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,35000,3678500,329000,14000,7000,11-Jun-2019,0.04657534246575343,0.6544465657298153,0.025000745701455284,0.00526482541713262,-0.019389933962988496,0.00991423745632448
27-Jun-2019,110,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,511000,0,7000,11-Jun-2019,0.04657534246575343,0.6729672564286108,0.01312889907323318,0.0029575598881126527,-0.01149699080762127,0.005727019085314508
27-Jun-2019,115,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,7000,805350,616000,7000,7000,11-Jun-2019,0.04657534246575343,0.7485189829711265,0.011980490686746352,0.002456453171113038,-0.01179417294460752,0.005290691726380301
