FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
26-Jul-2018,45,CE,0.0,0.0,0.0,46.8,0.0,46.8,34.3,0,0,0,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,50,CE,0.0,0.0,0.0,41.9,0.0,41.9,29.3,0,0,0,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,55,CE,0.0,0.0,0.0,37.05,0.0,37.05,24.3,0,0,0,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,60,CE,0.0,0.0,0.0,13.35,13.35,13.35,19.3,0,0,16500,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,65,CE,0.0,0.0,0.0,13.65,13.65,13.65,14.3,0,0,11000,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,70,CE,9.45,9.5,8.4,8.4,8.4,9.7,8.4,22000,1741850,280500,-5500,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,75,CE,5.0,5.5,3.75,4.4,4.4,4.65,4.4,665500,52814025,885500,0,5500,25-Jul-2018,0.005479452054794521,0.5503281821035912,0.9164354451006086,0.04758754215766913,-0.13521284787637008,0.009012612544530068
26-Jul-2018,80,CE,1.15,1.55,0.65,0.95,0.8,1.2,0.95,9075000,734973250,5142500,-55000,5500,25-Jul-2018,0.005479452054794521,0.5442353005452779,0.41858904991174256,0.1223446410143519,-0.3170667643019397,0.022914338892102988
26-Jul-2018,85,CE,0.2,0.35,0.1,0.15,0.15,0.3,0.15,4053500,345451700,4614500,-357500,5500,25-Jul-2018,0.005479452054794521,0.6729264391914427,0.08461987368483115,0.039286122446234945,-0.15413360372284657,0.009097926645913424
26-Jul-2018,90,CE,0.1,0.15,0.05,0.05,0.05,0.15,0.05,742500,66884675,2035000,-319000,5500,25-Jul-2018,0.005479452054794521,0.870033433552656,0.026323855521219883,0.011956498764017949,-0.07820137973577244,0.003579939096023027
26-Jul-2018,95,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,82500,7841625,797500,16500,5500,25-Jul-2018,0.005479452054794521,1.1698946418894345,0.02037339907769469,0.007166473084927283,-0.08464402060901467,0.0028852795594475405
26-Jul-2018,100,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,115500,11555775,1815000,-110000,5500,25-Jul-2018,0.005479452054794521,1.4432571526807503,0.016988170921023716,0.004976540158013191,-0.08939784912019472,0.0024717634409449156
26-Jul-2018,105,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,269500,0,5500,25-Jul-2018,0.005479452054794521,1.695784842348197,0.01477838556095483,0.0037584051664506786,-0.09317099205293082,0.0021933605020949217
26-Jul-2018,110,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0,236500,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,115,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0,11000,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,120,CE,0.05,0.1,0.05,0.05,0.05,0.1,0.05,33000,3962475,165000,-27500,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,125,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,11000,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,130,CE,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0,0,0,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,135,CE,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0,0,0,0,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
26-Jul-2018,140,CE,0.05,0.1,0.05,0.05,0.05,0.05,0.05,38500,5392475,77000,-5500,5500,25-Jul-2018,0.005479452054794521,0.0,1.0,0.0,0.0,0.0
