FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Aug-2022,20.0,CE,0.0,0.0,0.0,10.65,0.0,10.65,11.45,0,0.0,0,0.0,16000,29-Jul-2022,0,0.07671232876712329,0.0,1.0,0.0,0.0,0.0
25-Aug-2022,25.0,CE,0.0,0.0,0.0,7.85,7.85,7.85,6.55,0,0.0,128000,0.0,16000,29-Jul-2022,0,0.07671232876712329,1.2239620169230083,0.8025435042261947,0.02614022302468739,-0.055568107032982754,0.02412223179846998
25-Aug-2022,30.0,CE,2.4,2.45,2.05,2.15,2.15,3.4,2.15,2416000,77804800.0,3232000,928000.0,16000,29-Jul-2022,5324800,0.07671232876712329,0.37574581226001685,0.6981948759860409,0.10685777683264443,-0.023556388237284127,0.030271959989301416
25-Aug-2022,35.0,CE,0.7,0.7,0.25,0.3,0.3,0.8,0.3,44960000,1590653600.0,22784000,3008000.0,16000,29-Jul-2022,17053600,0.07671232876712329,0.3853723109339443,0.17480712688298222,0.07698155860176611,-0.016243713595181158,0.0223669859162763
25-Aug-2022,40.0,CE,0.2,0.2,0.05,0.1,0.05,0.2,0.1,8576000,344018400.0,7824000,1136000.0,16000,29-Jul-2022,978400,0.07671232876712329,0.5175898328153564,0.05525265466932971,0.024841884852687433,-0.009228306956744316,0.00969416792419343
25-Aug-2022,45.0,CE,0.05,0.05,0.05,0.05,0.05,0.1,0.05,64000,2883200.0,544000,16000.0,16000,29-Jul-2022,3200,0.07671232876712329,0.6319197823846011,0.025508279182536755,0.010832782061708542,-0.005947165713102771,0.0051610992927084934
