FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Sep-2016,65,CE,0.0,0.0,0.0,42.15,0.0,42.15,80.1,0,0,0,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,70,CE,0.0,0.0,0.0,37.35,0.0,37.35,75.15,0,0,0,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,75,CE,0.0,0.0,0.0,32.7,0.0,32.7,70.15,0,0,0,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,80,CE,0.0,0.0,0.0,45.9,45.9,45.9,65.15,0,0,56000,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,85,CE,0.0,0.0,0.0,23.95,0.0,23.95,60.2,0,0,0,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,90,CE,0.0,0.0,0.0,20.05,0.0,20.05,55.2,0,0,0,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,95,CE,0.0,0.0,0.0,31.8,31.8,31.8,50.25,0,0,7000,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,100,CE,0.0,0.0,0.0,24.55,24.45,24.55,45.25,0,0,49000,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,105,CE,0.0,0.0,0.0,37.0,37.0,37.0,40.3,0,0,35000,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,110,CE,0.0,0.0,0.0,32.9,32.9,32.9,35.35,0,0,35000,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,115,CE,0.0,0.0,0.0,25.2,25.4,25.2,30.45,0,0,98000,0,7000,09-Sep-2016,0.057534246575342465,0.0,1.0,0.0,0.0,0.0
29-Sep-2016,120,CE,24.5,26.6,24.5,25.75,25.5,23.75,25.75,147000,21472150,504000,-105000,7000,09-Sep-2016,0.057534246575342465,0.53130249657135,0.9415171975348714,0.006324838817988064,-0.06950090286730617,0.04056530525899015
29-Sep-2016,125,CE,20.4,21.0,19.0,21.0,21.0,20.1,21.0,49000,7127750,742000,-28000,7000,09-Sep-2016,0.057534246575342465,0.48562177863529077,0.9119997143883465,0.009464925794521168,-0.0824181124509035,0.05548540981102227
29-Sep-2016,130,CE,13.7,17.4,13.1,17.0,17.0,14.95,17.0,378000,54841150,3465000,-98000,7000,09-Sep-2016,0.057534246575342465,0.5167849449974768,0.8320803001504672,0.013982537166172029,-0.12434778764683818,0.08722867287217953
29-Sep-2016,135,CE,10.0,13.0,9.15,12.25,12.25,10.85,12.25,161000,23609250,763000,-49000,7000,09-Sep-2016,0.057534246575342465,0.42369302624509825,0.7816382168511338,0.02002764298952597,-0.11993265883788268,0.10243410713714653
29-Sep-2016,140,CE,6.95,9.55,6.0,9.05,9.15,7.6,9.05,2842000,421501850,2184000,322000,7000,09-Sep-2016,0.057534246575342465,0.4420730304955406,0.6579033058160384,0.023911604006590075,-0.14848842324724423,0.1276045498993659
29-Sep-2016,145,CE,4.85,6.7,3.8,6.05,6.05,5.05,6.05,8631000,1299202100,2233000,378000,7000,09-Sep-2016,0.057534246575342465,0.424441196007837,0.529751436792111,0.02697745037078237,-0.1513044747546826,0.13822349222638472
29-Sep-2016,150,CE,3.05,4.5,2.35,3.9,3.9,3.25,3.9,8078000,1241775850,3017000,574000,7000,09-Sep-2016,0.057534246575342465,0.4213609159537671,0.3970535892780186,0.026338071415519856,-0.14321540231654895,0.13396817762842791
29-Sep-2016,155,CE,1.8,2.95,1.45,2.4,2.4,2.05,2.4,3192000,502293050,1295000,469000,7000,09-Sep-2016,0.057534246575342465,0.42114699269959666,0.27901836676552616,0.022966149736194562,-0.12332567646779635,0.11675764461311644
29-Sep-2016,160,CE,1.1,1.9,0.9,1.45,1.55,1.3,1.45,2303000,371859600,665000,301000,7000,09-Sep-2016,0.057534246575342465,0.4262053477670596,0.18722713819106146,0.01816006064373544,-0.09903299284416921,0.09343285475200526
