FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
27-Jul-2017,105,CE,0.0,0.0,0.0,61.5,0.0,61.5,48.9,0,0,0,0,3500,14-Jul-2017,0.038356164383561646,0.0,1.0,0.0,0.0,0.0
27-Jul-2017,110,CE,0.0,0.0,0.0,56.65,0.0,56.65,43.9,0,0,0,0,3500,14-Jul-2017,0.038356164383561646,0.0,1.0,0.0,0.0,0.0
27-Jul-2017,115,CE,0.0,0.0,0.0,51.9,0.0,51.9,38.95,0,0,0,0,3500,14-Jul-2017,0.038356164383561646,0.0,1.0,0.0,0.0,0.0
27-Jul-2017,120,CE,0.0,0.0,0.0,16.2,16.2,16.2,33.95,0,0,7000,0,3500,14-Jul-2017,0.038356164383561646,0.0,1.0,0.0,0.0,0.0
27-Jul-2017,125,CE,0.0,0.0,0.0,27.3,27.3,27.3,29.0,0,0,28000,0,3500,14-Jul-2017,0.038356164383561646,0.0,1.0,0.0,0.0,0.0
27-Jul-2017,130,CE,24.4,25.05,23.85,24.1,23.85,22.7,24.1,14000,2161600,234500,-7000,3500,14-Jul-2017,0.038356164383561646,0.4618707982249923,0.9724728493425796,0.004557659728372744,-0.05204370941343748,0.019061747096053856
27-Jul-2017,135,CE,16.85,19.9,16.85,19.55,19.55,17.5,19.55,14000,2155475,388500,-3500,3500,14-Jul-2017,0.038356164383561646,0.5016952119219749,0.9176669460375981,0.0100633471614136,-0.10187953221470243,0.04571752506879335
27-Jul-2017,140,CE,12.2,16.0,11.8,15.25,15.0,13.65,15.25,101500,15718325,1078000,-56000,3500,14-Jul-2017,0.038356164383561646,0.5031598457241302,0.8453601054551025,0.015713691588656722,-0.14750157345181147,0.07159529794135328
27-Jul-2017,145,CE,8.6,11.8,8.0,10.85,10.55,9.7,10.85,122500,18998700,1813000,-3500,3500,14-Jul-2017,0.038356164383561646,0.44320364632057874,0.7695799094769746,0.022790841188902893,-0.16243436302424885,0.09146690417884291
27-Jul-2017,150,CE,5.75,8.2,4.85,7.2,6.85,6.5,7.2,2663500,417624900,2205000,63000,3500,14-Jul-2017,0.038356164383561646,0.41774466409112376,0.6416592156847944,0.029713369959777816,-0.18271658026940435,0.11239917461476882
27-Jul-2017,155,CE,3.8,5.3,2.9,4.55,4.35,4.15,4.55,3748500,596990800,3017000,161000,3500,14-Jul-2017,0.038356164383561646,0.4178643614420339,0.48490262528264444,0.031703955583988086,-0.19052973610545282,0.11996348788409959
27-Jul-2017,160,CE,2.3,3.2,1.65,2.7,2.55,2.45,2.7,4189500,681207625,5757500,-119000,3500,14-Jul-2017,0.038356164383561646,0.42076951536901913,0.3364055114507283,0.028819832009220937,-0.1730674919830608,0.10980851367999257
27-Jul-2017,165,CE,1.1,1.85,0.9,1.5,1.4,1.45,1.5,1718500,285954025,1655500,168000,3500,14-Jul-2017,0.038356164383561646,0.42364739750129965,0.21484015056746159,0.02290990907611912,-0.13815620273773593,0.08788772217915743
27-Jul-2017,170,CE,0.6,1.0,0.5,0.8,0.75,0.85,0.8,1428000,243834850,1396500,21000,3500,14-Jul-2017,0.038356164383561646,0.429251005549831,0.12851362218037649,0.016247249486868672,-0.09992990097236709,0.06315263428586144
27-Jul-2017,175,CE,0.45,0.55,0.3,0.45,0.4,0.5,0.45,395500,69377700,595000,42000,3500,14-Jul-2017,0.038356164383561646,0.4447591665803326,0.07726256792055752,0.01081874917327958,-0.07108753514588038,0.04357147480770024
27-Jul-2017,180,CE,0.2,0.35,0.15,0.3,0.3,0.3,0.3,241500,43533175,563500,-7000,3500,14-Jul-2017,0.038356164383561646,0.4753728311408765,0.051675097782645826,0.007401486542771784,-0.05534748406621393,0.03186057513389168
27-Jul-2017,185,CE,0.15,0.2,0.15,0.2,0.2,0.2,0.2,14000,2592450,66500,3500,3500,14-Jul-2017,0.038356164383561646,0.5019746690570592,0.03467500950916468,0.0050763682878022425,-0.042210401860585334,0.023074655450092987
27-Jul-2017,190,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0,0,21000,0,3500,14-Jul-2017,0.038356164383561646,0.5034689515995214,0.018721028312789535,0.0030213310757201037,-0.025224125454372717,0.01377435625587322
27-Jul-2017,195,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0,0,3500,0,3500,14-Jul-2017,0.038356164383561646,0.5554110748539867,0.01719770886506208,0.0025475609803957797,-0.025833273605296556,0.012812663610112096
27-Jul-2017,200,CE,0.0,0.0,0.0,0.15,0.1,0.15,0.05,0,0,101500,0,3500,14-Jul-2017,0.038356164383561646,0.6414598323074925,0.021824732394760005,0.002700759874860958,-0.03646567952099515,0.015687572267809022
27-Jul-2017,205,CE,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0,0,3500,14-Jul-2017,0.038356164383561646,1.3081174064259424,0.16148326847566175,0.006218463580116609,-0.34771257000123557,0.07365972958339757
27-Jul-2017,210,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0,3500,0,3500,14-Jul-2017,0.038356164383561646,0.699662707034553,0.014090625115782202,0.0017044523534671806,-0.027323347878224696,0.010798760066339945
