FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
31-Dec-2020,20,CE,0.0,0.0,0.0,8.65,0.0,8.65,15.85,0,0,0,0,14000,03-Dec-2020,0.07945205479452055,0.0,1.0,0.0,0.0,0.0
31-Dec-2020,25,CE,0.0,0.0,0.0,5.0,0.0,5.0,10.9,0,0,0,0,14000,03-Dec-2020,0.07945205479452055,0.0,1.0,0.0,0.0,0.0
31-Dec-2020,30,CE,4.9,6.5,4.65,6.4,6.4,4.65,6.4,966000,34793500,2394000,-196000,14000,03-Dec-2020,0.07945205479452055,0.6276317517909574,0.8674652887832374,0.033849638357573424,-0.027463222241309062,0.02163366629043562
31-Dec-2020,35,CE,1.9,2.9,1.75,2.65,2.6,1.7,2.65,11620000,435477700,4984000,-1498000,14000,03-Dec-2020,0.07945205479452055,0.5373866248364071,0.6011819609481549,0.07118873882542742,-0.039195731768166125,0.038955549854674004
31-Dec-2020,40,CE,0.6,1.05,0.55,0.95,0.9,0.6,0.95,26992000,1103485600,5796000,-112000,14000,03-Dec-2020,0.07945205479452055,0.5776171203299453,0.2841180682836679,0.05815967798167104,-0.03558374602721629,0.03420843743581209
