FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
26-Feb-2015,115,CE,0.0,0.0,0.0,94.15,0.0,94.15,46.4,0,0.0,0,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,120,CE,0.0,0.0,0.0,411.2,0.0,411.2,41.45,0,0.0,0,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,125,CE,0.0,0.0,0.0,103.1,0.0,103.1,36.45,0,0.0,0,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,130,CE,0.0,0.0,0.0,98.15,0.0,98.15,31.45,0,0.0,0,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,135,CE,0.0,0.0,0.0,93.25,0.0,93.25,26.45,0,0.0,0,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,140,CE,0.0,0.0,0.0,28.0,28.0,28.0,21.45,0,0.0,2500,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,145,CE,14.65,14.65,14.65,14.65,14.65,83.45,14.65,3750,598687.5,3750,3750,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,150,CE,0.0,0.0,0.0,20.8,20.8,20.8,11.45,0,0.0,5000,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,155,CE,0.0,0.0,0.0,73.75,0.0,73.75,6.7,0,0.0,0,0,1250,24-Feb-2015,0.00821917808219178,0.0,1.0,0.0,0.0,0.0
26-Feb-2015,160,CE,4.45,5.1,2.35,3.4,3.0,4.5,3.4,170000,27799125.0,102500,53750,1250,24-Feb-2015,0.00821917808219178,0.4516593528556278,0.5939471115082686,0.05870103087569702,-0.4422485548390796,0.05673134314370913
26-Feb-2015,165,CE,2.4,2.4,0.85,1.15,1.05,2.35,1.15,717500,119441250.0,641250,88750,1250,24-Feb-2015,0.00821917808219178,0.4316180546824704,0.2947710778710426,0.054629151559083135,-0.3705725213436564,0.0504533942090566
26-Feb-2015,170,CE,1.05,1.05,0.4,0.5,0.45,1.2,0.5,827500,141227875.0,1621250,-71250,1250,24-Feb-2015,0.00821917808219178,0.5081190423574851,0.13568577551693767,0.029312745425184927,-0.2734164129303181,0.03187045743477448
26-Feb-2015,175,CE,0.5,0.6,0.25,0.25,0.25,0.6,0.25,295000,51742937.5,626250,78750,1250,24-Feb-2015,0.00821917808219178,0.5859027679109108,0.06771528617861998,0.015270495378772748,-0.18870228238165923,0.019144543070543165
26-Feb-2015,180,CE,0.3,0.35,0.2,0.2,0.2,0.4,0.2,685000,123482125.0,1467500,-32500,1250,24-Feb-2015,0.00821917808219178,0.7068519926438048,0.04774456819682184,0.00961342897356433,-0.17253070978342713,0.014540292340808536
26-Feb-2015,185,CE,0.1,0.25,0.1,0.1,0.1,0.15,0.1,68750,12728500.0,230000,-26250,1250,24-Feb-2015,0.00821917808219178,0.7517665964371528,0.024673353181711145,0.005256434225360498,-0.10658100356424288,0.008455525210477606
26-Feb-2015,190,CE,0.05,0.15,0.05,0.05,0.05,0.15,0.05,257500,48956875.0,818750,-65000,1250,24-Feb-2015,0.00821917808219178,0.7914230611019166,0.012699827137310802,0.0028337215056057673,-0.06362657233623065,0.004798794990202368
26-Feb-2015,195,CE,0.1,0.15,0.05,0.15,0.15,0.1,0.15,20000,3902000.0,192500,-5000,1250,24-Feb-2015,0.00821917808219178,1.0509204115133342,0.02647426010635946,0.003988620722794014,-0.15777799353286573,0.008969307186119012
26-Feb-2015,200,CE,0.05,0.1,0.05,0.05,0.05,0.1,0.05,297500,59524625.0,1495000,-62500,1250,24-Feb-2015,0.00821917808219178,1.0014619425038667,0.010323751114080005,0.001870622145944345,-0.0671723685509145,0.004008545811001304
26-Feb-2015,205,CE,0.05,0.05,0.05,0.05,0.05,0.1,0.05,3750,768937.5,193750,-2500,1250,24-Feb-2015,0.00821917808219178,1.100326841316389,0.009503513900867204,0.0015838232155724267,-0.06862952976717193,0.003729020248039747
26-Feb-2015,210,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,60000,12603000.0,502500,-57500,1250,24-Feb-2015,0.00821917808219178,1.195621471298042,0.008834650480926961,0.0013673787229524362,-0.06993549896754359,0.0034982339733543484
26-Feb-2015,215,CE,0.05,0.05,0.05,0.05,0.05,0.1,0.05,3750,806437.5,121250,-1250,1250,24-Feb-2015,0.00821917808219178,1.2876536512931658,0.008277837224380764,0.0011991635953233968,-0.0711187495235693,0.0033040288359735244
26-Feb-2015,220,CE,0.05,0.1,0.05,0.05,0.05,0.05,0.05,60000,13203187.5,540000,-51250,1250,24-Feb-2015,0.00821917808219178,1.376681979692484,0.007806429079846733,0.001065269008139698,-0.072200346724131,0.0031380455965927577
