FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
31-May-2018,40,CE,0.0,0.0,0.0,75.5,0.0,75.5,49.45,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,50,CE,0.0,0.0,0.0,52.5,52.5,52.5,39.45,0,0,4000,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,60,CE,0.0,0.0,0.0,56.95,0.0,56.95,29.5,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,65,CE,0.0,0.0,0.0,31.8,0.0,31.8,24.5,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,70,CE,0.0,0.0,0.0,48.55,0.0,48.55,19.55,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,75,CE,0.0,0.0,0.0,23.4,0.0,23.4,14.6,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,80,CE,12.5,12.5,12.5,12.5,12.5,10.9,12.5,4000,370000,36000,-4000,4000,14-May-2018,0.049315068493150684,0.8938932176610366,0.7479873423015462,0.018002698780846232,-0.16606604874975667,0.06328573312920477
31-May-2018,85,CE,6.75,8.05,6.75,7.65,8.0,7.1,7.65,228000,21117200,436000,-32000,4000,14-May-2018,0.049315068493150684,0.6559516803811706,0.6671052977104348,0.027937300440570967,-0.1398483482226757,0.0720673985887102
31-May-2018,90,CE,4.0,5.25,3.9,4.55,4.7,4.35,4.55,3316000,313514400,2256000,152000,4000,14-May-2018,0.049315068493150684,0.6011462443104776,0.5121352024687882,0.03344934855786225,-0.13881675453445355,0.07907703202375417
31-May-2018,95,CE,2.3,3.2,2.25,2.75,2.75,2.6,2.75,3268000,319363200,2824000,380000,4000,14-May-2018,0.049315068493150684,0.6139599039640271,0.3579470390570316,0.030666574783165867,-0.13107972921657238,0.07404365341646059
31-May-2018,100,CE,1.3,1.85,1.3,1.6,1.65,1.55,1.6,2676000,271770200,5308000,164000,4000,14-May-2018,0.049315068493150684,0.6268724680730589,0.2351232732562063,0.024726905028730702,-0.1093355860570446,0.060958113115866276
31-May-2018,105,CE,0.8,1.05,0.8,0.95,0.95,0.9,0.95,852000,90249200,1328000,144000,4000,14-May-2018,0.049315068493150684,0.6493149208952447,0.15136675300326863,0.018217058821123084,-0.08596719271413777,0.0465174823888273
31-May-2018,110,CE,0.55,0.65,0.5,0.6,0.6,0.55,0.6,608000,67226800,2224000,20000,4000,14-May-2018,0.049315068493150684,0.6812676364254578,0.09977858616427276,0.012969130335906586,-0.06712070856968179,0.03474650853634213
31-May-2018,115,CE,0.4,0.4,0.35,0.4,0.35,0.35,0.4,112000,12922600,280000,20000,4000,14-May-2018,0.049315068493150684,0.7166546844123026,0.06796517183986131,0.009235195571696003,-0.05274580940647213,0.02602786822106988
31-May-2018,120,CE,0.3,0.3,0.25,0.3,0.3,0.3,0.3,44000,5291600,924000,-8000,4000,14-May-2018,0.049315068493150684,0.7632947082277782,0.050393818251158226,0.0068563231958460044,-0.044327534665544704,0.020580981926014354
31-May-2018,125,CE,0.15,0.2,0.1,0.15,0.15,0.15,0.15,36000,4505400,224000,-4000,4000,14-May-2018,0.049315068493150684,0.7514363807875472,0.027795398318812663,0.004285378487097137,-0.026816803247150262,0.012663797610147848
31-May-2018,130,CE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,40000,5204000,408000,-4000,4000,14-May-2018,0.049315068493150684,0.7753662903434867,0.018868451586035017,0.0029968956742047635,-0.01994237188663364,0.009138209262776292
31-May-2018,140,CE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12000,1681200,352000,12000,4000,14-May-2018,0.049315068493150684,0.9021090602503616,0.016604363330816337,0.002309670482000267,-0.02076010431729712,0.00819391825689597
31-May-2018,150,CE,0.1,0.1,0.1,0.1,0.1,0.05,0.1,4000,600400,132000,4000,4000,14-May-2018,0.049315068493150684,1.0172355533075408,0.015009698834040254,0.0018783595415110073,-0.021436430592763414,0.007514201112200267
31-May-2018,160,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,4000,0,4000,14-May-2018,0.049315068493150684,1.0334168316416248,0.00789966112457382,0.0010577790339717308,-0.012448053638289186,0.004298857447497498
31-May-2018,170,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,4000,680200,4000,0,4000,14-May-2018,0.049315068493150684,1.1251795637664643,0.007348387986387836,0.000911563714835225,-0.012706622266858385,0.004033586953624373
31-May-2018,180,CE,0.0,0.0,0.0,5.85,0.0,5.85,0.0,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,190,CE,0.0,0.0,0.0,4.8,0.0,4.8,0.0,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,200,CE,0.0,0.0,0.0,3.9,0.0,3.9,0.0,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
31-May-2018,210,CE,0.0,0.0,0.0,3.2,0.0,3.2,0.0,0,0,0,0,4000,14-May-2018,0.049315068493150684,0.0,1.0,0.0,0.0,0.0
