FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
31-Mar-2016,45,CE,0.0,0.0,0.0,47.9,0.0,47.9,38.5,0,0,0,0,4000,15-Mar-2016,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
31-Mar-2016,50,CE,0.0,0.0,0.0,19.25,19.25,19.25,33.5,0,0,4000,0,4000,15-Mar-2016,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
31-Mar-2016,55,CE,0.0,0.0,0.0,51.0,0.0,51.0,28.5,0,0,0,0,4000,15-Mar-2016,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
31-Mar-2016,60,CE,0.0,0.0,0.0,22.0,22.0,22.0,23.55,0,0,16000,0,4000,15-Mar-2016,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
31-Mar-2016,65,CE,0.0,0.0,0.0,17.1,17.1,17.1,18.6,0,0,88000,0,4000,15-Mar-2016,0.04657534246575343,0.0,1.0,0.0,0.0,0.0
31-Mar-2016,70,CE,14.5,14.5,14.1,14.1,14.1,12.0,14.1,12000,1012400,748000,-8000,4000,15-Mar-2016,0.04657534246575343,0.6747980655806388,0.9008638890430665,0.014375482649039128,-0.07223889238939961,0.03135034492986881
31-Mar-2016,75,CE,9.0,10.0,8.75,9.05,9.05,8.55,9.05,40000,3374000,476000,-12000,4000,15-Mar-2016,0.04657534246575343,0.45674374714928295,0.8733670987844593,0.0252984626972667,-0.06063713198437526,0.03734330929053581
31-Mar-2016,80,CE,4.45,6.2,4.45,5.5,5.45,4.9,5.5,628000,53663800,1728000,20000,4000,15-Mar-2016,0.04657534246575343,0.492667091067213,0.6771060763384963,0.04052851479120912,-0.1018726283177751,0.06452979747081439
31-Mar-2016,85,CE,2.4,3.25,2.35,2.8,2.8,2.45,2.8,2152000,189221400,1420000,-12000,4000,15-Mar-2016,0.04657534246575343,0.48159580975425453,0.45401484175986306,0.04577267846304555,-0.10666770297721169,0.07124183315125561
31-Mar-2016,90,CE,1.15,1.6,1.15,1.3,1.25,1.15,1.3,1360000,124276800,1616000,284000,4000,15-Mar-2016,0.04657534246575343,0.4910218703327874,0.257626623690823,0.036572067001181756,-0.08712836007934985,0.05803585710178531
31-Mar-2016,95,CE,0.5,0.65,0.5,0.6,0.6,0.5,0.6,116000,11088200,364000,20000,4000,15-Mar-2016,0.04657534246575343,0.5141014065268531,0.13481568560734492,0.02347026361824028,-0.06071084527984116,0.03899534970724016
31-Mar-2016,100,CE,0.25,0.3,0.2,0.25,0.25,0.25,0.25,148000,14837800,992000,-20000,4000,15-Mar-2016,0.04657534246575343,0.5265384139599834,0.0634333224480826,0.013143470141957037,-0.03546426990516304,0.022365888914731374
31-Mar-2016,105,CE,0.0,0.0,0.0,0.3,0.3,0.3,0.15,0,0,24000,0,4000,15-Mar-2016,0.04657534246575343,0.6579824532398568,0.061820455412749116,0.01030878020385801,-0.04322036488732299,0.02192136796063014
31-Mar-2016,110,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,0,204000,0,4000,15-Mar-2016,0.04657534246575343,0.567673790187106,0.014430925261290852,0.0035894577844399526,-0.01118434629103683,0.006585272528903507
31-Mar-2016,115,CE,0.0,0.0,0.0,1.9,1.9,1.9,0.05,0,0,8000,0,4000,15-Mar-2016,0.04657534246575343,1.338770984416356,0.16802041335441892,0.010435561772303533,-0.17977358109003178,0.04515108427808858
31-Mar-2016,120,CE,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0,0,8000,0,4000,15-Mar-2016,0.04657534246575343,0.8366172405020031,0.027679263087974356,0.004231141938413216,-0.028504356064215534,0.01144011695100645
