FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Apr-2024,CE,105.0,0.0,20.7,20.7,8000,0.0,208000,20.7,30.15,12-Apr-2024,0,0.0,0.0,0.0,0.038356164383561646,0.0,1.0,0.0,0.0,0.0
25-Apr-2024,CE,110.0,-8000.0,25.25,25.3,8000,27.3,704000,26.45,25.25,12-Apr-2024,40000,5450400.0,27.3,25.15,0.038356164383561646,0.5545237807404336,0.9744708075331447,0.00406145286188169,-0.04856058680716953,0.01570864284047036
25-Apr-2024,CE,115.0,-16000.0,20.3,20.3,8000,21.55,664000,21.55,20.3,12-Apr-2024,32000,4347600.0,21.55,20.3,0.038356164383561646,0.47135357753690915,0.9637513930099108,0.006388138649192158,-0.053381296131567224,0.021001882000445535
25-Apr-2024,CE,120.0,-112000.0,15.55,15.45,8000,17.95,2360000,16.8,15.55,12-Apr-2024,584000,79586400.0,18.8,15.4,0.038356164383561646,0.44143315238725744,0.9221049000211259,0.012497042873039238,-0.07854617446460456,0.03847771547018794
25-Apr-2024,CE,125.0,-120000.0,11.05,11.0,8000,12.8,2456000,12.3,11.05,12-Apr-2024,1016000,139739600.0,14.0,10.95,0.038356164383561646,0.41007437809039815,0.8445284139204396,0.022046586081842297,-0.10925618988418621,0.06305812544481722
25-Apr-2024,CE,130.0,-1000000.0,7.0,7.0,8000,7.4,7728000,8.25,7.0,12-Apr-2024,7320000,1012841600.0,9.75,6.9,0.038356164383561646,0.37714061791312853,0.7136211492731933,0.03416377374393825,-0.13571453639279513,0.08986823620137238
25-Apr-2024,CE,135.0,-208000.0,4.1,4.0,8000,4.55,14632000,5.1,4.1,12-Apr-2024,28992000,4063370000.0,6.3,4.0,0.038356164383561646,0.38179851201070836,0.5212523174621824,0.03950849430160948,-0.15434305584083416,0.10521115371771503
25-Apr-2024,CE,140.0,968000.0,2.35,2.3,8000,2.7,25640000,3.0,2.35,12-Apr-2024,51272000,7334007600.0,3.8,2.25,0.038356164383561646,0.40518586738259404,0.3432444952515403,0.03436459409783335,-0.14776208211462372,0.09711863737380495
25-Apr-2024,CE,145.0,1256000.0,1.25,1.3,8000,1.55,12056000,1.7,1.25,12-Apr-2024,30304000,4444046400.0,2.15,1.2,0.038356164383561646,0.4195869702703153,0.20781365553021558,0.02584804833341399,-0.11775878870045424,0.0756461488873552
25-Apr-2024,CE,150.0,728000.0,0.75,0.75,8000,0.8,11992000,1.0,0.75,12-Apr-2024,18488000,2790886000.0,1.3,0.7,0.038356164383561646,0.453919148285916,0.12979900811261302,0.017627499954777446,-0.0932286035898906,0.05580926443938401
25-Apr-2024,CE,155.0,888000.0,0.45,0.45,8000,0.45,5704000,0.6,0.45,12-Apr-2024,22880000,3559320400.0,0.75,0.4,0.038356164383561646,0.4829971528415432,0.08066876511955945,0.011728196263527653,-0.06986948640003551,0.03951053118881288
