FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,32000.0,34.15,34.15,8000,34.25,56000,36.95,35.15,18-Mar-2024,32000,3812800.0,34.25,34.05,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,96000.0,30.0,30.0,8000,29.0,536000,26.0,30.0,18-Mar-2024,112000,13344000.0,30.0,28.5,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,95.0,0.0,29.8,29.8,8000,0.0,32000,29.8,25.2,18-Mar-2024,0,0.0,0.0,0.0,0.030136986301369864,1.8563708842358388,0.8137115553171008,0.006932195898142803,-0.4823902879593283,0.055846747891901784
28-Mar-2024,CE,100.0,0.0,20.4,20.4,8000,18.95,512000,17.95,20.2,18-Mar-2024,24000,2870000.0,20.4,18.95,0.030136986301369864,0.6254740877064647,0.9599453946493164,0.006620885311718168,-0.06667700662472649,0.01797163957547175
28-Mar-2024,CE,105.0,0.0,11.15,11.15,8000,0.0,216000,11.15,15.25,18-Mar-2024,0,0.0,0.0,0.0,0.030136986301369864,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,-384000.0,11.05,11.25,8000,10.2,1888000,9.15,11.05,18-Mar-2024,936000,112100800.0,11.25,8.9,0.030136986301369864,0.5121261685451485,0.8516393783960604,0.021694835547171158,-0.12722361058588894,0.048216495675309404
28-Mar-2024,CE,115.0,-664000.0,6.7,6.8,8000,5.25,3520000,5.35,6.7,18-Mar-2024,12056000,1458219600.0,6.85,5.05,0.030136986301369864,0.4302088428844925,0.7361150685323289,0.03646922409100182,-0.1465642437215468,0.06808762244433667
28-Mar-2024,CE,120.0,-464000.0,3.2,3.35,8000,2.8,12512000,2.8,3.2,18-Mar-2024,31672000,3893477600.0,3.4,2.4,0.030136986301369864,0.3722553030138977,0.524038695618202,0.0513509690290326,-0.15017980451432722,0.08295677295605572
28-Mar-2024,CE,125.0,784000.0,1.4,1.45,8000,1.45,13800000,1.45,1.4,18-Mar-2024,24680000,3117559200.0,1.65,1.1,0.030136986301369864,0.38277121786630525,0.289824313576552,0.042915897790977,-0.12951969804478708,0.0712885512707742
28-Mar-2024,CE,130.0,-368000.0,0.75,0.75,8000,0.85,31048000,0.85,0.75,18-Mar-2024,19928000,2604989600.0,0.9,0.6,0.030136986301369864,0.43846649486997985,0.16114842677746039,0.02676236078447225,-0.10454871488720627,0.050924074706135754
28-Mar-2024,CE,135.0,-40000.0,0.4,0.45,8000,0.5,14912000,0.55,0.4,18-Mar-2024,14120000,1912059200.0,0.55,0.35,0.030136986301369864,0.4813767522050853,0.08914767967312665,0.016079468631200355,-0.07519179635273836,0.033590704933707694
28-Mar-2024,CE,140.0,-928000.0,0.3,0.3,8000,0.35,18104000,0.4,0.3,18-Mar-2024,10616000,1489406400.0,0.4,0.25,0.030136986301369864,0.5538860322974534,0.062235976843079896,0.010623390671991452,-0.06546838102526463,0.025535588961168528
28-Mar-2024,CE,145.0,-416000.0,0.2,0.2,8000,0.2,5408000,0.25,0.2,18-Mar-2024,1088000,157976400.0,0.2,0.15,0.030136986301369864,0.602192181613544,0.04087180173667213,0.006990556303499,-0.05077930155020199,0.01826876391270317
