FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,CALCULATED_PREMIUM_VAL,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Dec-2022,25.0,CE,0.0,0.0,0.0,10.55,0.0,10.55,28.2,0,0,0,0,16000,21-Dec-2022,0,0.024657534246575342,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,30.0,CE,0.0,0.0,0.0,15.0,15.0,15.0,23.2,0,0,48000,0,16000,21-Dec-2022,0,0.024657534246575342,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,35.0,CE,0.0,0.0,0.0,24.0,24.0,24.0,18.2,0,0,128000,0,16000,21-Dec-2022,0,0.024657534246575342,0.0,1.0,0.0,0.0,0.0
29-Dec-2022,40.0,CE,13.6,13.6,13.55,13.55,13.55,17.5,13.25,32000,1714400,1456000,-32000,16000,21-Dec-2022,434400,0.024657534246575342,1.297202675592447,0.9337758136520531,0.011882177609373346,-0.08330504975810708,0.01073643398731866
29-Dec-2022,45.0,CE,10.1,10.1,8.9,9.3,9.3,10.0,8.25,128000,6981600,4640000,-112000,16000,21-Dec-2022,1221600,0.024657534246575342,1.2698350280421042,0.8268799025555205,0.024156500738256266,-0.15643004699884616,0.0213667027874848
29-Dec-2022,50.0,CE,6.5,6.5,4.0,4.2,4.2,5.45,3.65,112000,6137600,3664000,-64000,16000,21-Dec-2022,537600,0.024657534246575342,0.6902033601581637,0.7361592636695853,0.05673417801642148,-0.11032957702811692,0.02727583276461353
29-Dec-2022,55.0,CE,2.2,2.2,0.65,0.85,0.7,2.0,0.85,864000,48572800,6288000,-16000,16000,21-Dec-2022,1052800,0.024657534246575342,0.4667051282060865,0.340886733518617,0.09416273529462428,-0.08220704491238318,0.030611021426486668
29-Dec-2022,60.0,CE,0.55,0.6,0.15,0.2,0.15,0.4,0.2,3840000,231905600,20976000,-1744000,16000,21-Dec-2022,1505600,0.024657534246575342,0.5616463099821806,0.09447773396309361,0.03591110178431406,-0.044629311706824014,0.014049077960758334
29-Dec-2022,65.0,CE,0.15,0.15,0.1,0.1,0.1,0.2,0.1,1120000,72932000,8848000,-912000,16000,21-Dec-2022,132000,0.024657534246575342,0.7163322217879665,0.0427230145029146,0.015204247187841562,-0.030547837239371323,0.00758639744417537
