FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-May-2015,105,CE,0.0,0.0,0.0,56.95,0.0,56.95,44.25,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,110,CE,0.0,0.0,0.0,52.2,0.0,52.2,39.25,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,115,CE,0.0,0.0,0.0,47.5,0.0,47.5,34.25,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,120,CE,0.0,0.0,0.0,42.9,0.0,42.9,29.25,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,125,CE,0.0,0.0,0.0,19.8,19.8,19.8,24.25,0,0.0,3750,0,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,130,CE,18.65,18.65,18.65,18.65,18.65,17.85,18.65,1250,185812.5,2500,0,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,135,CE,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1250,186250.0,11250,-1250,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,140,CE,9.05,9.05,7.0,8.4,8.35,9.3,8.4,118750,17584062.5,526250,36250,1250,21-May-2015,0.021917808219178082,0.0,1.0,0.0,0.0,0.0
28-May-2015,145,CE,5.0,5.7,3.1,4.3,4.25,5.4,4.3,196250,29238812.5,707500,-8750,1250,21-May-2015,0.021917808219178082,0.12094806635340169,0.947478630990133,0.04018629615529736,-0.04039794691885924,0.02366671567145192
28-May-2015,150,CE,2.75,3.0,1.35,1.95,1.9,2.8,1.95,1240000,188322750.0,1745000,57500,1250,21-May-2015,0.021917808219178082,0.26141024005135777,0.45587246649733926,0.06873679340512945,-0.15379612160493464,0.08749292735283237
28-May-2015,155,CE,1.75,1.75,0.6,1.0,0.9,1.5,1.0,416250,64886000.0,1726250,-7500,1250,21-May-2015,0.021917808219178082,0.3399896920779673,0.23380533783523233,0.040845415194158886,-0.14925065090278666,0.06761921870183386
28-May-2015,160,CE,0.75,0.75,0.3,0.5,0.4,0.75,0.5,607500,97470375.0,2162500,-96250,1250,21-May-2015,0.021917808219178082,0.3912186323367391,0.12053255131218366,0.02324463199674878,-0.11113969949144395,0.04427955918371173
28-May-2015,165,CE,0.25,0.35,0.1,0.15,0.15,0.35,0.15,142500,23536437.5,877500,-87500,1250,21-May-2015,0.021917808219178082,0.389650562212862,0.04356745487687177,0.010740328999123088,-0.050668808076443056,0.020377644216574165
28-May-2015,170,CE,0.2,0.2,0.1,0.15,0.1,0.2,0.15,108750,18502000.0,931250,-38750,1250,21-May-2015,0.021917808219178082,0.4807548954952724,0.03642649447578957,0.007526197847178247,-0.053805430994685655,0.017618155117628237
28-May-2015,175,CE,0.1,0.15,0.05,0.05,0.05,0.15,0.05,37500,6566062.5,1536250,-7500,1250,21-May-2015,0.021917808219178082,0.48007225335985987,0.01375311366300628,0.003317480233434031,-0.023596943881909485,0.007754896983950313
28-May-2015,180,CE,0.1,0.1,0.05,0.05,0.05,0.1,0.05,38750,6977000.0,722500,-30000,1250,21-May-2015,0.021917808219178082,0.5519855101933732,0.012165632076609792,0.0025949433825566927,-0.02435144658081001,0.006974557313821235
28-May-2015,185,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0.0,122500,0,1250,21-May-2015,0.021917808219178082,0.6206688540570396,0.010974794485105927,0.0021103042288771997,-0.025001041739634168,0.006377729639797282
28-May-2015,190,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,30000,5701500.0,1800000,-26250,1250,21-May-2015,0.021917808219178082,0.6864973369671994,0.01004537327777013,0.0017663578572073132,-0.025571541218254206,0.005904438925205887
28-May-2015,195,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0.0,20000,0,1250,21-May-2015,0.021917808219178082,0.8198225554521772,0.016077418448142488,0.002221802630256972,-0.04582250080988479,0.008869240318013621
28-May-2015,200,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0.0,103750,0,1250,21-May-2015,0.021917808219178082,0.8107025731458031,0.008682581993589783,0.0013166275129323768,-0.026539140438528792,0.005197393043741358
28-May-2015,205,CE,0.0,0.0,0.0,2.35,0.0,2.35,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.740190110878199,0.13496172164115,0.005653079593799203,-0.523898696808423,0.04790081247903122
28-May-2015,210,CE,0.0,0.0,0.0,1.85,0.0,1.85,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.716143833991873,0.11177766090904112,0.005022772639961549,-0.45262060034133145,0.041971866945054635
28-May-2015,215,CE,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.7087865749778048,0.09400754793995808,0.004447880988573404,-0.39730494279791206,0.0370085495966418
28-May-2015,220,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.1238378576362953,0.012256273156277279,0.0012827607885783595,-0.04958921233097532,0.007019568507378357
28-May-2015,225,CE,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.667908947241271,0.06190509761613613,0.0033166949940642504,-0.28216507040044864,0.026936363055287158
28-May-2015,230,CE,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.6540184885841542,0.05011682003099534,0.002831039772779159,-0.2368173171412508,0.022800659752453226
28-May-2015,235,CE,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.645401419020368,0.04076335277094646,0.0024101240721305394,-0.19948319378665091,0.019309558819336298
28-May-2015,240,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0.0,1250,0,1250,21-May-2015,0.021917808219178082,1.2331300826526967,0.006022499699181733,0.0006269367980974573,-0.0291516729041207,0.003764382427801917
28-May-2015,245,CE,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.6400057704663418,0.02742501189585865,0.0017449804465880148,-0.1434453966794088,0.013934680781071804
28-May-2015,250,CE,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.6125585726153484,0.020602266392800748,0.0013953553028062998,-0.110886017271003,0.01095623626083042
28-May-2015,255,CE,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0,0.0,0,0,1250,21-May-2015,0.021917808219178082,1.6132422059373548,0.016859626204539447,0.0011759488327692405,-0.0935185866604821,0.009237385840031812
28-May-2015,260,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0.0,2500,0,1250,21-May-2015,0.021917808219178082,1.411495996733433,0.005357776934328874,0.0004936974208943685,-0.030056812886867092,0.0033931385434928314
