FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Jul-2022,20.0,CE,0.0,0.0,0.0,15.6,0.0,15.6,11.85,0,0,0,0,16000,22-Jul-2022,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Jul-2022,25.0,CE,0.0,0.0,0.0,6.6,6.6,6.6,6.85,0,0,192000,0,16000,22-Jul-2022,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Jul-2022,30.0,CE,2.1,2.25,1.75,1.8,1.75,2.0,1.8,1216000,38785600,4032000,-704000,16000,22-Jul-2022,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Jul-2022,35.0,CE,0.1,0.15,0.05,0.05,0.05,0.1,0.05,9312000,326685600,14000000,-512000,16000,22-Jul-2022,0.019178082191780823,0.43542028603353816,0.06167435709470496,0.06347519676699503,-0.016984835616317518,0.005360090595074729
28-Jul-2022,40.0,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.0,32000,1281600,2000000,32000,16000,22-Jul-2022,0.019178082191780823,0.8758132532042947,0.03427607309925084,0.01969313826467406,-0.021096141885697254,0.0033449209487585773
28-Jul-2022,45.0,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,400000,0,16000,22-Jul-2022,0.019178082191780823,1.2296825854294364,0.0257722339588869,0.011071137938598622,-0.023316979812910407,0.002640247864353425
