FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
25-Oct-2018,45,CE,0.0,0.0,0.0,36.75,0.0,36.75,21.05,0,0,0,0,5500,19-Oct-2018,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
25-Oct-2018,50,CE,0.0,0.0,0.0,19.95,19.95,19.95,16.1,0,0,99000,0,5500,19-Oct-2018,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
25-Oct-2018,55,CE,0.0,0.0,0.0,14.0,14.0,14.0,11.1,0,0,49500,0,5500,19-Oct-2018,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
25-Oct-2018,60,CE,6.5,7.35,6.2,6.55,6.55,6.8,6.55,27500,1831500,407000,-11000,5500,19-Oct-2018,0.019178082191780823,0.6850112169299845,0.856396298525099,0.036166840921000046,-0.10948230248001557,0.0206967095801762
25-Oct-2018,65,CE,2.8,3.8,2.35,2.65,2.65,3.05,2.65,3349500,227610625,2112000,-704000,5500,19-Oct-2018,0.019178082191780823,0.572057302647706,0.5974897071322176,0.0740102109167731,-0.15056932260234035,0.035369117395145915
25-Oct-2018,70,CE,1.0,1.25,0.75,0.85,0.8,1.05,0.85,6231500,442152975,5142500,286000,5500,19-Oct-2018,0.019178082191780823,0.612191465023558,0.2617105337764575,0.058165490380041145,-0.13277798198367766,0.029747173811993443
25-Oct-2018,75,CE,0.3,0.35,0.25,0.35,0.3,0.35,0.35,2634500,198398200,4752000,-511500,5500,19-Oct-2018,0.019178082191780823,0.7260552170116873,0.11320620754494043,0.02892353744626771,-0.09215272580557461,0.017543413689464556
25-Oct-2018,80,CE,0.1,0.15,0.1,0.1,0.1,0.15,0.1,495000,39657475,2678500,-225500,5500,19-Oct-2018,0.019178082191780823,0.7541278090560514,0.037637669876055796,0.011897335675273676,-0.04076617040918426,0.007495277521689426
25-Oct-2018,85,CE,0.05,0.1,0.05,0.05,0.05,0.1,0.05,346500,29470925,1452000,-247500,5500,19-Oct-2018,0.019178082191780823,0.8475936118868882,0.018449063261659408,0.00583547551031772,-0.025207868133179014,0.004131968217379322
25-Oct-2018,90,CE,0.05,0.05,0.05,0.05,0.05,0.1,0.05,159500,14362975,973500,-88000,5500,19-Oct-2018,0.019178082191780823,1.0067732491081314,0.015912693264138203,0.004329560587694442,-0.0263506037605878,0.0036414012385290527
25-Oct-2018,95,CE,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0,0,121000,0,5500,19-Oct-2018,0.019178082191780823,1.153580849203608,0.014160176643574366,0.0034179981099967107,-0.027286850219224706,0.003293918902823142
25-Oct-2018,100,CE,0.05,0.05,0.05,0.05,0.05,0.05,0.05,93500,9354675,610500,-93500,5500,19-Oct-2018,0.019178082191780823,1.2900184848841338,0.012869670344897409,0.0028144781357324652,-0.02807966678453193,0.003033100909357503
25-Oct-2018,105,CE,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0,0,27500,0,5500,19-Oct-2018,0.019178082191780823,1.9563784837754064,0.05773884035774984,0.006464049909179109,-0.1481909616445166,0.010564540818245276
25-Oct-2018,110,CE,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0,0,187000,0,5500,19-Oct-2018,0.019178082191780823,1.6826401836549227,0.01919132023859892,0.003039822900777951,-0.05154832014035293,0.00427299697474008
