FH_EXPIRY_DT,FH_OPTION_TYPE,FH_STRIKE_PRICE,FH_CHANGE_IN_OI,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_MARKET_LOT,FH_OPENING_PRICE,FH_OPEN_INT,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TIMESTAMP,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
28-Mar-2024,CE,85.0,0.0,35.5,35.5,8000,0.0,56000,35.5,37.85,22-Mar-2024,0,0.0,0.0,0.0,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,90.0,0.0,33.0,33.0,8000,32.3,880000,31.5,33.0,22-Mar-2024,32000,3931600.0,33.1,32.3,0.019178082191780823,1.134571492926466,0.980350833504317,0.0024730280875469163,-0.08006413674588245,0.008107913251158989
28-Mar-2024,CE,95.0,0.0,21.6,21.6,8000,0.0,32000,21.6,27.85,22-Mar-2024,0,0.0,0.0,0.0,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,100.0,56000.0,22.7,22.7,8000,21.5,512000,21.45,22.7,22-Mar-2024,208000,25407600.0,23.25,21.5,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,105.0,0.0,11.9,11.9,8000,0.0,184000,11.9,17.85,22-Mar-2024,0,0.0,0.0,0.0,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,110.0,-112000.0,12.8,12.65,8000,11.0,1296000,11.65,12.8,22-Mar-2024,304000,37193200.0,13.1,11.0,0.019178082191780823,0.0,1.0,0.0,0.0,0.0
28-Mar-2024,CE,115.0,-352000.0,8.0,7.8,8000,6.6,2328000,6.9,8.0,22-Mar-2024,1192000,146144400.0,8.55,6.15,0.019178082191780823,0.30131744285360446,0.94644991598534,0.021263729307035854,-0.057630621949903156,0.0185144956158947
28-Mar-2024,CE,120.0,-3384000.0,3.35,3.15,8000,2.7,5960000,2.9,3.35,22-Mar-2024,15192000,1872193600.0,3.95,2.1,0.019178082191780823,0.22062816433791704,0.786553252331033,0.07757979849718688,-0.09326588746396812,0.04946041727622881
28-Mar-2024,CE,125.0,24000.0,0.65,0.55,8000,0.75,13536000,0.85,0.65,22-Mar-2024,30112000,3788276400.0,0.95,0.55,0.019178082191780823,0.21481074951335782,0.2887505685373055,0.09355154046621839,-0.09482069157463649,0.058070441884945485
28-Mar-2024,CE,130.0,-3184000.0,0.2,0.2,8000,0.3,19656000,0.35,0.2,22-Mar-2024,21744000,2832830000.0,0.35,0.15,0.019178082191780823,0.2953321600522495,0.08778902137485062,0.031752924907846515,-0.058902899465205855,0.02709833799001669
28-Mar-2024,CE,135.0,-680000.0,0.15,0.1,8000,0.2,10288000,0.25,0.15,22-Mar-2024,5440000,735186800.0,0.2,0.1,0.019178082191780823,0.41062154800881023,0.05217118395453528,0.015283921189863494,-0.054219087242943,0.018135298265798672
28-Mar-2024,CE,140.0,-888000.0,0.1,0.05,8000,0.1,12120000,0.1,0.1,22-Mar-2024,3704000,518865600.0,0.1,0.05,0.019178082191780823,0.49594728930788445,0.031200141653217987,0.008337309172683549,-0.04294008185822218,0.011948395917456172
28-Mar-2024,CE,145.0,-480000.0,0.05,0.05,8000,0.05,3168000,0.05,0.05,22-Mar-2024,944000,136933200.0,0.1,0.05,0.019178082191780823,0.5445581132582279,0.015542314615294501,0.004217741581597439,-0.026121372461145435,0.006637008552899654
