FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP
24-Dec-2014,140,CE,0,0,0,200.4,0,200.4,86.2,0,0,0,0,1250,18-Dec-2014
24-Dec-2014,160,CE,0,0,0,170,170,170,66.25,0,0,2500,0,1250,18-Dec-2014
24-Dec-2014,180,CE,0,0,0,203,203,203,46.25,0,0,2500,0,1250,18-Dec-2014
24-Dec-2014,200,CE,25.5,25.5,23.5,25.3,25.3,90.5,25.3,7500,1687750,111250,-2500,1250,18-Dec-2014
24-Dec-2014,220,CE,5.75,9.55,5.1,8.1,8.35,22.25,8.1,998750,227171562.5,516250,-335000,1250,18-Dec-2014
24-Dec-2014,240,CE,1.9,1.9,.45,.75,.8,2.8,.75,358750,86379625,663750,-140000,1250,18-Dec-2014
24-Dec-2014,260,CE,0,0,0,7.45,0,7.45,.05,0,0,0,0,1250,18-Dec-2014
