FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,Time_to_Expiry,Implied_Volatility,Delta,Gamma,Theta,Vega
29-Nov-2018,45,CE,0.0,0.0,0.0,40.95,0.0,40.95,27.85,0,0,0,0,5500,30-Oct-2018,0.08493150684931507,0.0,1.0,0.0,0.0,0.0
29-Nov-2018,50,CE,0.0,0.0,0.0,36.1,0.0,36.1,22.95,0,0,0,0,5500,30-Oct-2018,0.08493150684931507,0.0,1.0,0.0,0.0,0.0
29-Nov-2018,55,CE,0.0,0.0,0.0,12.15,12.15,12.15,18.15,0,0,5500,0,5500,30-Oct-2018,0.08493150684931507,0.0,1.0,0.0,0.0,0.0
29-Nov-2018,60,CE,12.9,16.0,12.5,13.2,13.2,12.0,13.2,165000,12181950,159500,-5500,5500,30-Oct-2018,0.08493150684931507,0.4812799127254361,0.9279380654141373,0.013492292207462115,-0.03143048681457692,0.029028669914643684
29-Nov-2018,65,CE,9.0,11.85,8.4,9.9,9.7,8.35,9.9,445500,33552750,610500,-88000,5500,30-Oct-2018,0.08493150684931507,0.6288064715937045,0.763957194795589,0.02317056072617639,-0.07354113639190596,0.06513241921725238
29-Nov-2018,70,CE,5.35,8.35,5.35,6.35,6.5,5.5,6.35,3756500,288410925,1666500,-489500,5500,30-Oct-2018,0.08493150684931507,0.5761879498589005,0.6283137580783895,0.03103839268527023,-0.08074786484488211,0.07994789946525277
29-Nov-2018,75,CE,3.35,5.55,3.25,4.05,4.2,3.4,4.05,11011000,874452425,3234000,781000,5500,30-Oct-2018,0.08493150684931507,0.5871405217127308,0.4686112999784398,0.03203680119041244,-0.08455447862970789,0.08408816271838437
29-Nov-2018,80,CE,2.05,3.65,2.0,2.5,2.55,2.05,2.5,11088000,918264325,4059000,1452000,5500,30-Oct-2018,0.08493150684931507,0.599632507638824,0.32894260231706574,0.028527906797411927,-0.07747122190638132,0.07647134679356166
29-Nov-2018,85,CE,1.15,2.25,1.15,1.5,1.55,1.15,1.5,4730000,409859175,1639000,852500,5500,30-Oct-2018,0.08493150684931507,0.6108953309151323,0.22007424794936503,0.02292843600197054,-0.06407446359554422,0.06261593937503084
29-Nov-2018,90,CE,0.8,1.35,0.75,0.9,0.9,0.65,0.9,3646500,331883200,1754500,693000,5500,30-Oct-2018,0.08493150684931507,0.6251084874562524,0.1436529166551655,0.01713673142028489,-0.049847875219575385,0.04788803850851403
29-Nov-2018,95,CE,0.45,0.8,0.45,0.55,0.55,0.4,0.55,467500,44696850,258500,143000,5500,30-Oct-2018,0.08493150684931507,0.642156694179537,0.0934497914928239,0.012298459199103022,-0.037590684380348266,0.03530493220142106
29-Nov-2018,100,CE,0.3,0.45,0.25,0.35,0.35,0.3,0.35,627000,62917250,599500,115500,5500,30-Oct-2018,0.08493150684931507,0.6628376880742456,0.06199643619823384,0.008720253030070216,-0.028306401945870103,0.02583925236231507
29-Nov-2018,105,CE,0.4,0.4,0.4,0.4,0.4,0.1,0.4,5500,579700,16500,5500,5500,30-Oct-2018,0.08493150684931507,0.7600625684658593,0.06236648409958795,0.007640170838572681,-0.03250195529858512,0.025959485311123274
29-Nov-2018,110,CE,0.1,0.2,0.1,0.15,0.15,0.1,0.15,55000,6058800,82500,27500,5500,30-Oct-2018,0.08493150684931507,0.7018004309557362,0.02820890587868054,0.004356907670793254,-0.015784159329283277,0.013668965589012157
